Month (Real),Sub Sector,Category,Corp Item GTIN,Shipment MSU Internal,Shipment GIV Value Internal,Shipment NIV Value Internal,Shipment Consumer Unit Internal
2022M06,BABY,DIAPER,08001841692555,-0.00240,-70.80,-67.82,-6
2022M06,BABY,DIAPER,08001841785394,1.96240,63226.38,60570.92,2523
2022M06,BABY,DIAPER,08001841785417,2.13330,70858.38,67882.29,1641
2022M06,BABY,DIAPER,08001841870427,0.46570,21546.82,20641.77,499
2022M06,BABY,DIAPER,08001841951799,-0.01980,-637.20,-610.44,-54
2022M06,BABY,DIAPER,08001841967127,-0.00070,-30.80,-29.51,-4
2022M06,BABY,DIAPER,08001841987231,1.76890,62781.16,60144.33,8164
2022M06,BABY,DIAPER,08001841987279,1.29020,56052.36,53698.12,2639
2022M06,BABY,DIAPER,08006540011829,-0.00710,-258.32,-247.48,-8
2022M06,BABY,DIAPER,08006540011911,-0.02860,-979.40,-938.26,-83
2022M06,BABY,DIAPER,08006540011942,-0.03920,-1486.80,-1424.36,-126
2022M06,BABY,DIAPER,08006540090589,-0.01740,-503.04,-481.91,-32
2022M06,BABY,DIAPER,08006540090640,-0.00040,-15.72,-15.06,-1
2022M06,BABY,DIAPER,08006540090664,-0.00160,-64.44,-61.74,-4
2022M06,BABY,DIAPER,08006540170656,2.08910,79306.88,75975.99,8546
2022M06,BABY,DIAPER,08006540286999,1.80990,158371.56,151720.15,7404
2022M06,BABY,DIAPER,08006540374658,0.06170,4020.42,3851.77,222
2022M06,BABY,DIAPER,08006540374726,0.08960,5451.84,5222.87,288
2022M06,BABY,DIAPER,08006540374757,0.04850,3283.20,3145.34,190
2022M06,BABY,DIAPER,08006540374788,0.07470,5806.08,5562.20,336
2022M06,BABY,DIAPER,08006540374825,0.05400,4665.60,4469.64,270
2022M06,BABY,DIAPER,08006540533857,1.51690,70431.68,67473.49,4708
2022M06,BABY,DIAPER,08006540533895,1.14480,57087.36,54689.69,3816
2022M06,BABY,DIAPER,08006540533932,0.66100,40451.84,38752.93,2704
2022M06,BABY,DIAPER,08006540592021,4.42750,151733.28,145360.48,4528
2022M06,BABY,DIAPER,08006540592045,9.33150,343209.42,328794.70,10242
2022M06,BABY,DIAPER,08006540592069,9.77140,387777.72,371491.08,11572
2022M06,BABY,DIAPER,08006540592083,4.56240,214964.59,205934.69,6416
2022M06,BABY,DIAPER,08006540618547,0.84010,29736.00,28487.07,1800
2022M06,BABY,DIAPER,08006540618578,0.52150,24074.46,23063.26,1422
2022M06,BABY,DIAPER,08006540618608,1.88140,71729.84,68717.23,4342
2022M06,BABY,DIAPER,08006540618639,0.82240,40428.84,38730.90,2388
2022M06,BABY,DIAPER,08006540618660,1.64880,68095.44,65235.55,4122
2022M06,BABY,DIAPER,08006540618691,0.77150,41986.40,40222.98,2480
2022M06,BABY,DIAPER,08006540618721,0.79460,38390.32,36777.88,2384
2022M06,BABY,DIAPER,08006540618752,0.70820,44966.08,43077.52,2656
2022M07,BABY,DIAPER,04015400884828,2.21810,158789.46,152120.22,6654
2022M07,BABY,DIAPER,04015400884859,2.31290,207541.26,198824.65,8674
2022M07,BABY,DIAPER,04015400930891,2.70640,224121.72,214708.48,9368
2022M07,BABY,DIAPER,08001090698421,0.01440,851.04,815.27,216
2022M07,BABY,DIAPER,08001090698452,0.04890,3152.00,3019.51,800
2022M07,BABY,DIAPER,08001090994011,0.17950,16076.20,15400.93,808
2022M07,BABY,DIAPER,08001090994042,0.08630,8434.80,8080.40,420
2022M07,BABY,DIAPER,08001841009797,5.30550,366760.62,351356.71,15918
2022M07,BABY,DIAPER,08001841013800,0.06840,3038.74,2947.48,324
2022M07,BABY,DIAPER,08001841013848,0.11230,4909.96,4762.77,532
2022M07,BABY,DIAPER,08001841013886,0.07440,3489.36,3384.80,372
2022M07,BABY,DIAPER,08001841041544,2.98970,258324.48,247474.91,11212
2022M07,BABY,DIAPER,08001841041575,4.00230,314721.24,301502.96,13856
2022M07,BABY,DIAPER,08001841047362,1.37860,129628.80,124184.46,5640
2022M07,BABY,DIAPER,08001841246352,0.00370,162.33,155.52,3
2022M07,BABY,DIAPER,08001841246390,0.00270,154.05,147.58,3
2022M07,BABY,DIAPER,08001841275987,0.72210,25629.04,24552.64,5416
2022M07,BABY,DIAPER,08001841310596,0.19790,10257.69,9826.82,212
2022M07,BABY,DIAPER,08001841310619,0.72560,44931.49,43044.40,907
2022M07,BABY,DIAPER,08001841310633,0.61040,42842.59,41043.29,872
2022M07,BABY,DIAPER,08001841310657,0.12030,8625.50,8263.17,185
2022M07,BABY,DIAPER,08001841630885,0.41020,26434.16,25323.78,1420
2022M07,BABY,DIAPER,08001841630946,0.40330,20857.96,19981.86,1100
2022M07,BABY,DIAPER,08001841630977,0.44330,25443.64,24374.90,1376
2022M07,BABY,DIAPER,08001841785394,1.67230,62135.05,59525.39,2150
2022M07,BABY,DIAPER,08001841785417,1.99810,69467.08,66549.40,1537
2022M07,BABY,DIAPER,08001841870427,0.14930,7276.09,6970.56,160
2022M07,BABY,DIAPER,08001841987231,1.76720,66567.16,63771.27,8156
2022M07,BABY,DIAPER,08001841987279,4.56340,216438.97,207347.11,9334
2022M07,BABY,DIAPER,08006540170656,1.96780,84431.64,80885.50,8050
2022M07,BABY,DIAPER,08006540286999,1.14790,109872.24,105257.65,4696
2022M07,BABY,DIAPER,08006540374658,0.07560,5216.20,4997.28,272
2022M07,BABY,DIAPER,08006540374726,0.06590,4131.24,3957.79,212
2022M07,BABY,DIAPER,08006540374757,0.08070,5460.48,5231.24,316
2022M07,BABY,DIAPER,08006540374788,0.09290,7223.04,6919.66,418
2022M07,BABY,DIAPER,08006540374825,0.06120,5287.68,5065.64,306
2022M07,BABY,DIAPER,08006540533819,0.00620,288.54,276.42,18
2022M07,BABY,DIAPER,08006540533857,1.73860,82438.30,78975.94,5396
2022M07,BABY,DIAPER,08006540533895,0.96600,48818.94,46796.76,3220
2022M07,BABY,DIAPER,08006540533932,0.54220,34071.52,32640.49,2218
2022M07,BABY,DIAPER,08006540592021,4.30040,160812.68,154058.69,4398
2022M07,BABY,DIAPER,08006540592045,7.91930,318411.52,305038.43,8692
2022M07,BABY,DIAPER,08006540592069,6.67160,288181.76,276078.31,7901
2022M07,BABY,DIAPER,08006540592083,4.30430,211800.81,202905.19,6053
2022M07,BABY,DIAPER,08006540618547,0.78030,28417.62,27224.10,1672
2022M07,BABY,DIAPER,08006540618578,4.34980,203695.47,195136.86,11862
2022M07,BABY,DIAPER,08006540618608,1.63570,65344.44,62600.07,3775
2022M07,BABY,DIAPER,08006540618639,4.92660,249251.55,238782.95,14305
2022M07,BABY,DIAPER,08006540618660,1.48760,63072.44,60434.10,3719
2022M07,BABY,DIAPER,08006540618691,3.71640,207484.72,198770.43,11946
2022M07,BABY,DIAPER,08006540618721,0.93290,46979.82,45006.73,2799
2022M07,BABY,DIAPER,08006540618752,3.04030,198799.66,190450.08,11402
2022M08,BABY,DIAPER,04015400884828,0.35140,26043.06,24949.25,1054
2022M08,BABY,DIAPER,04015400884859,0.89970,83304.06,79805.47,3374
2022M08,BABY,DIAPER,04015400930891,1.14520,97768.21,93657.23,3964
2022M08,BABY,DIAPER,08001090698421,0.00000,0.00,0.00,0
2022M08,BABY,DIAPER,08001090698452,0.00000,0.00,0.00,0
2022M08,BABY,DIAPER,08001090993953,0.07600,6441.76,6171.23,304
2022M08,BABY,DIAPER,08001090994011,0.21780,20766.20,19893.99,980
2022M08,BABY,DIAPER,08001090994042,0.10400,10722.14,10271.85,506
2022M08,BABY,DIAPER,08001841009797,0.36460,26823.38,25688.93,1094
2022M08,BABY,DIAPER,08001841013800,0.09200,5029.40,4878.43,436
2022M08,BABY,DIAPER,08001841013848,0.17900,7840.69,7604.23,848
2022M08,BABY,DIAPER,08001841013886,0.08560,3716.21,3603.27,428
2022M08,BABY,DIAPER,08001841041544,0.13490,12493.14,11968.48,506
2022M08,BABY,DIAPER,08001841041575,0.25480,21776.58,20861.94,882
2022M08,BABY,DIAPER,08001841047362,0.08120,8197.08,7852.76,332
2022M08,BABY,DIAPER,08001841144849,0.06220,3776.00,3617.36,200
2022M08,BABY,DIAPER,08001841246352,0.09960,5019.20,4808.45,80
2022M08,BABY,DIAPER,08001841246376,0.08110,4746.96,4547.65,76
2022M08,BABY,DIAPER,08001841246390,0.05130,3370.41,3228.86,57
2022M08,BABY,DIAPER,08001841275987,0.51410,22788.96,21831.76,3856
2022M08,BABY,DIAPER,08001841310596,3.15460,173292.60,166014.28,3380
2022M08,BABY,DIAPER,08001841310619,5.60240,358793.17,343713.37,7003
2022M08,BABY,DIAPER,08001841310633,4.86150,356061.97,341106.80,6945
2022M08,BABY,DIAPER,08001841310657,2.58640,189798.30,181826.64,3979
2022M08,BABY,DIAPER,08001841630885,0.06130,4558.00,4366.43,212
2022M08,BABY,DIAPER,08001841630946,0.06230,3655.00,3501.42,170
2022M08,BABY,DIAPER,08001841630977,0.08630,5762.00,5519.86,268
2022M08,BABY,DIAPER,08001841785394,2.93460,129828.93,124376.09,3773
2022M08,BABY,DIAPER,08001841785417,3.44760,134960.28,129291.97,2652
2022M08,BABY,DIAPER,08001841870427,1.20770,64842.34,62119.15,1294
2022M08,BABY,DIAPER,08001841987231,1.51240,63378.40,60716.42,6980
2022M08,BABY,DIAPER,08001841987279,2.91630,140234.40,110291.48,5965
2022M08,BABY,DIAPER,08006540170656,1.86930,96814.40,92748.19,7647
2022M08,BABY,DIAPER,08006540286999,0.51430,51947.76,49765.98,2104
2022M08,BABY,DIAPER,08006540374658,0.23170,17155.38,16435.02,834
2022M08,BABY,DIAPER,08006540374726,0.21530,14234.44,13636.69,692
2022M08,BABY,DIAPER,08006540374757,0.21470,14515.20,13905.57,840
2022M08,BABY,DIAPER,08006540374788,0.26980,20977.92,20096.83,1214
2022M08,BABY,DIAPER,08006540374825,0.15240,13167.36,12614.38,762
2022M08,BABY,DIAPER,08006540533819,1.47490,68640.46,65757.60,4282
2022M08,BABY,DIAPER,08006540533857,2.86820,142701.20,136707.75,8902
2022M08,BABY,DIAPER,08006540533895,2.13300,113876.20,109089.22,7110
2022M08,BABY,DIAPER,08006540533932,1.18900,77969.92,74695.21,4864
2022M08,BABY,DIAPER,08006540592021,1.43150,57330.24,54922.53,1464
2022M08,BABY,DIAPER,08006540592045,2.54650,109388.68,104791.94,2795
2022M08,BABY,DIAPER,08006540592069,2.07220,96098.64,92062.72,2454
2022M08,BABY,DIAPER,08006540592083,1.21950,62311.59,59694.52,1715
2022M08,BABY,DIAPER,08006540618547,0.69120,28050.14,26872.03,1481
2022M08,BABY,DIAPER,08006540618578,1.82030,99993.34,95792.32,4964
2022M08,BABY,DIAPER,08006540618608,1.33890,58524.60,56066.65,3090
2022M08,BABY,DIAPER,08006540618639,3.34170,195468.57,187256.19,9703
2022M08,BABY,DIAPER,08006540618660,1.17320,55589.74,53255.06,2933
2022M08,BABY,DIAPER,08006540618691,2.63380,170589.90,163425.27,8466
2022M08,BABY,DIAPER,08006540618721,0.56030,29131.73,27908.12,1681
2022M08,BABY,DIAPER,08006540618752,1.17860,89063.00,85322.43,4420
2022M09,BABY,DIAPER,04015400884828,1.38940,102907.92,98585.79,4168
2022M09,BABY,DIAPER,04015400884859,1.58760,147004.26,140830.29,5954
2022M09,BABY,DIAPER,04015400930891,1.94890,166558.74,159563.14,6746
2022M09,BABY,DIAPER,08001090993953,1.48400,125783.84,120500.87,5936
2022M09,BABY,DIAPER,08001090994011,1.25990,120147.30,115101.01,5670
2022M09,BABY,DIAPER,08001090994042,1.03640,106839.98,102352.69,5042
2022M09,BABY,DIAPER,08001841009797,0.12600,9332.82,8940.74,378
2022M09,BABY,DIAPER,08001841013800,0.10720,5690.08,5519.28,508
2022M09,BABY,DIAPER,08001841013848,0.13000,6209.28,6023.04,616
2022M09,BABY,DIAPER,08001841013886,0.09360,4596.48,4458.74,468
2022M09,BABY,DIAPER,08001841041544,0.00850,790.08,756.95,32
2022M09,BABY,DIAPER,08001841041575,0.10230,8740.26,8373.09,354
2022M09,BABY,DIAPER,08001841047362,0.00390,395.04,378.44,16
2022M09,BABY,DIAPER,08001841144849,0.07280,4417.92,4232.18,234
2022M09,BABY,DIAPER,08001841246352,0.01000,501.92,480.85,8
2022M09,BABY,DIAPER,08001841246376,0.01810,1061.82,1017.35,17
2022M09,BABY,DIAPER,08001841246390,0.02340,1537.38,1472.83,26
2022M09,BABY,DIAPER,08001841275987,0.43940,19479.36,18661.19,3296
2022M09,BABY,DIAPER,08001841310596,0.11570,6357.48,6090.49,124
2022M09,BABY,DIAPER,08001841310619,0.33760,21635.94,20727.23,422
2022M09,BABY,DIAPER,08001841310633,0.26950,19738.95,18909.95,385
2022M09,BABY,DIAPER,08001841310657,0.09360,6868.80,6580.19,144
2022M09,BABY,DIAPER,08001841630885,0.21380,15910.00,15241.66,740
2022M09,BABY,DIAPER,08001841630946,0.24790,14534.00,13923.50,676
2022M09,BABY,DIAPER,08001841630977,0.25260,16856.00,16147.97,784
2022M09,BABY,DIAPER,08001841785394,2.61960,115892.88,111025.40,3368
2022M09,BABY,DIAPER,08001841785417,3.62440,141881.32,135922.25,2788
2022M09,BABY,DIAPER,08001841870427,1.29450,69502.57,66583.56,1387
2022M09,BABY,DIAPER,08001841987231,1.52280,63814.24,61133.95,7028
2022M09,BABY,DIAPER,08001841987279,1.12790,54032.58,51763.18,2307
2022M09,BABY,DIAPER,08006540170656,1.69260,87657.84,83976.17,6924
2022M09,BABY,DIAPER,08006540286999,0.75100,75842.48,72655.91,3072
2022M09,BABY,DIAPER,08006540374658,0.42780,31677.80,30347.46,1540
2022M09,BABY,DIAPER,08006540374726,0.32230,21310.52,20415.59,1036
2022M09,BABY,DIAPER,08006540374757,0.63730,43096.32,41286.29,2494
2022M09,BABY,DIAPER,08006540374788,0.66130,51425.28,49265.43,2976
2022M09,BABY,DIAPER,08006540374825,0.52200,45100.80,43206.57,2610
2022M09,BABY,DIAPER,08006540533819,0.33210,15452.92,14804.15,964
2022M09,BABY,DIAPER,08006540533857,1.01560,50526.56,48404.37,3152
2022M09,BABY,DIAPER,08006540533895,0.61020,32605.02,31235.78,2034
2022M09,BABY,DIAPER,08006540533932,0.32760,21480.20,20578.21,1340
2022M09,BABY,DIAPER,08006540592021,5.22440,209231.88,200444.36,5343
2022M09,BABY,DIAPER,08006540592045,11.26030,483978.44,463651.60,12359
2022M09,BABY,DIAPER,08006540592069,9.30020,431308.24,413193.61,11014
2022M09,BABY,DIAPER,08006540592083,4.54180,232039.71,222294.04,6387
2022M09,BABY,DIAPER,08006540618547,0.53340,21648.42,20739.19,1143
2022M09,BABY,DIAPER,08006540618578,0.68210,37479.00,35905.00,1860
2022M09,BABY,DIAPER,08006540618608,1.44200,63032.32,60384.99,3328
2022M09,BABY,DIAPER,08006540618639,1.41030,82514.25,79048.61,4095
2022M09,BABY,DIAPER,08006540618660,1.37000,64869.50,62144.99,3425
2022M09,BABY,DIAPER,08006540618691,0.96810,60288.80,57756.72,3112
2022M09,BABY,DIAPER,08006540618721,0.60830,31627.25,30298.81,1825
2022M09,BABY,DIAPER,08006540618752,0.48960,36995.40,35441.64,1836
2022M10,BABY,DIAPER,04015400884828,2.25610,167101.92,160083.69,6768
2022M10,BABY,DIAPER,04015400884859,3.18650,286749.66,274706.29,11950
2022M10,BABY,DIAPER,04015400930891,3.80310,325019.16,311368.22,13164
2022M10,BABY,DIAPER,08001090993953,0.07000,5933.20,5684.16,280
2022M10,BABY,DIAPER,08001090994011,0.09020,8603.14,8241.92,406
2022M10,BABY,DIAPER,08001090994042,0.03910,4026.10,3857.13,190
2022M10,BABY,DIAPER,08001841009797,0.76860,56935.14,54543.77,2306
2022M10,BABY,DIAPER,08001841013800,0.09540,4943.84,4795.45,452
2022M10,BABY,DIAPER,08001841013848,0.17730,8386.56,8135.00,840
2022M10,BABY,DIAPER,08001841013886,0.10800,5160.96,5006.17,540
2022M10,BABY,DIAPER,08001841041544,0.35520,32887.08,31505.88,1332
2022M10,BABY,DIAPER,08001841041575,0.79200,67699.98,64856.57,2742
2022M10,BABY,DIAPER,08001841047362,1.85080,186952.68,179100.64,7572
2022M10,BABY,DIAPER,08001841144849,0.04600,2794.24,2676.68,148
2022M10,BABY,DIAPER,08001841246376,0.00210,124.92,119.70,2
2022M10,BABY,DIAPER,08001841246390,0.01440,946.08,906.37,16
2022M10,BABY,DIAPER,08001841275987,0.49600,21985.20,21061.74,3720
2022M10,BABY,DIAPER,08001841310596,1.61830,88902.18,85168.29,1734
2022M10,BABY,DIAPER,08001841310619,2.74240,175753.56,168371.91,3428
2022M10,BABY,DIAPER,08001841310633,1.75420,128482.62,123086.45,2506
2022M10,BABY,DIAPER,08001841310657,0.66820,49035.60,46975.97,1028
2022M10,BABY,DIAPER,08001841630885,0.26640,19823.00,18990.33,922
2022M10,BABY,DIAPER,08001841630946,0.20750,12169.00,11657.77,566
2022M10,BABY,DIAPER,08001841630977,0.36990,24582.68,23545.89,1148
2022M10,BABY,DIAPER,08001841785394,1.00340,44388.90,42524.62,1290
2022M10,BABY,DIAPER,08001841785417,1.59380,61017.11,58454.45,1226
2022M10,BABY,DIAPER,08001841870427,0.39390,21146.42,20258.42,422
2022M10,BABY,DIAPER,08001841987231,1.45170,61002.80,58440.66,6700
2022M10,BABY,DIAPER,08001841987255,0.25060,12582.84,12054.35,564
2022M10,BABY,DIAPER,08001841987279,1.22370,61118.82,58551.75,2503
2022M10,BABY,DIAPER,08006540170656,1.74150,90189.84,86401.89,7124
2022M10,BABY,DIAPER,08006540286999,2.46110,248578.92,238138.69,10068
2022M10,BABY,DIAPER,08006540374658,0.13330,9873.60,9459.05,480
2022M10,BABY,DIAPER,08006540374726,0.15000,9914.74,9498.45,482
2022M10,BABY,DIAPER,08006540374757,0.26120,17660.16,16918.51,1022
2022M10,BABY,DIAPER,08006540374788,0.32530,25297.92,24235.39,1464
2022M10,BABY,DIAPER,08006540374825,0.17480,15102.72,14468.39,874
2022M10,BABY,DIAPER,08006540533819,0.22600,10515.68,10074.19,656
2022M10,BABY,DIAPER,08006540533857,0.91500,45525.20,43613.17,2840
2022M10,BABY,DIAPER,08006540533895,0.53460,28565.46,27365.80,1782
2022M10,BABY,DIAPER,08006540533932,0.40970,26866.28,25738.04,1676
2022M10,BABY,DIAPER,08006540592021,4.10770,164511.16,157601.98,4201
2022M10,BABY,DIAPER,08006540592045,6.29110,270399.80,259043.27,6905
2022M10,BABY,DIAPER,08006540592069,5.94540,275725.56,264145.26,7041
2022M10,BABY,DIAPER,08006540592083,2.16180,110443.20,105804.54,3040
2022M10,BABY,DIAPER,08006540618547,0.94040,38164.10,36561.19,2015
2022M10,BABY,DIAPER,08006540618578,1.18410,65077.23,62343.97,3229
2022M10,BABY,DIAPER,08006540618608,1.42560,62312.60,59695.55,3290
2022M10,BABY,DIAPER,08006540618639,2.25960,129947.35,124489.58,6561
2022M10,BABY,DIAPER,08006540618660,1.40360,66460.46,63669.15,3509
2022M10,BABY,DIAPER,08006540618691,1.50140,97243.90,93159.71,4826
2022M10,BABY,DIAPER,08006540618721,0.40600,21107.94,20221.30,1218
2022M10,BABY,DIAPER,08006540618752,0.23250,17570.80,16832.86,872
2022M10,BABY,DIAPER,08006540618790,0.14960,5607.36,5372.00,396
2022M11,BABY,DIAPER,04015400884828,1.22340,90612.30,86806.55,3670
2022M11,BABY,DIAPER,04015400884859,1.09330,109524.84,104924.99,4100
2022M11,BABY,DIAPER,04015400930891,1.35780,116043.00,111169.10,4700
2022M11,BABY,DIAPER,08001090993953,0.24050,20384.78,19528.62,962
2022M11,BABY,DIAPER,08001090994011,0.33950,32378.32,31018.40,1528
2022M11,BABY,DIAPER,08001090994042,0.19730,20342.40,19488.04,960
2022M11,BABY,DIAPER,08001841009797,0.21000,15554.70,14901.45,630
2022M11,BABY,DIAPER,08001841013800,0.08610,4990.48,4840.68,408
2022M11,BABY,DIAPER,08001841013848,0.05150,2540.16,2464.09,244
2022M11,BABY,DIAPER,08001841013886,0.08880,4757.76,4615.04,444
2022M11,BABY,DIAPER,08001841041544,0.05280,4888.62,4683.30,198
2022M11,BABY,DIAPER,08001841041575,0.09990,8542.74,8183.95,346
2022M11,BABY,DIAPER,08001841047362,0.03520,3555.36,3406.02,144
2022M11,BABY,DIAPER,08001841144849,0.10450,6343.68,6077.10,336
2022M11,BABY,DIAPER,08001841246352,0.00500,250.96,240.43,4
2022M11,BABY,DIAPER,08001841246376,0.01600,936.90,897.58,15
2022M11,BABY,DIAPER,08001841246390,0.00720,473.04,453.20,8
2022M11,BABY,DIAPER,08001841275987,0.62180,27564.24,26406.51,4664
2022M11,BABY,DIAPER,08001841310596,0.05040,2768.58,2652.33,54
2022M11,BABY,DIAPER,08001841310619,0.50400,32300.10,30943.51,630
2022M11,BABY,DIAPER,08001841310633,0.19600,14355.60,13752.72,280
2022M11,BABY,DIAPER,08001841310657,0.00520,381.60,365.53,8
2022M11,BABY,DIAPER,08001841630885,0.19300,14362.00,13758.64,668
2022M11,BABY,DIAPER,08001841630946,0.11370,6665.00,6384.99,310
2022M11,BABY,DIAPER,08001841630977,0.20110,13416.00,12852.37,624
2022M11,BABY,DIAPER,08001841785394,1.17680,52062.33,49875.74,1513
2022M11,BABY,DIAPER,08001841785417,2.51810,98573.93,94433.87,1937
2022M11,BABY,DIAPER,08001841870427,0.66360,35628.21,34131.87,711
2022M11,BABY,DIAPER,08001841987231,1.64240,68826.40,65935.67,7580
2022M11,BABY,DIAPER,08001841987255,0.92480,46427.11,44477.19,2081
2022M11,BABY,DIAPER,08001841987279,4.19230,205285.50,196663.44,8575
2022M11,BABY,DIAPER,08006540170656,1.79960,93202.92,89288.40,7362
2022M11,BABY,DIAPER,08006540286999,0.56710,57083.28,54685.89,2320
2022M11,BABY,DIAPER,08006540374658,0.30000,22215.60,21282.63,1080
2022M11,BABY,DIAPER,08006540374726,0.35220,23285.24,22307.32,1132
2022M11,BABY,DIAPER,08006540374757,0.34290,23189.76,22215.82,1342
2022M11,BABY,DIAPER,08006540374788,0.42970,33419.52,32015.93,1934
2022M11,BABY,DIAPER,08006540374825,0.21080,18213.12,17448.18,1054
2022M11,BABY,DIAPER,08006540533819,0.30860,14362.88,13759.83,896
2022M11,BABY,DIAPER,08006540533857,0.82480,41036.80,39313.27,2560
2022M11,BABY,DIAPER,08006540533895,0.77460,41389.46,39651.21,2582
2022M11,BABY,DIAPER,08006540533932,0.44880,29431.08,28195.02,1836
2022M11,BABY,DIAPER,08006540592021,5.43950,217847.08,208697.64,5563
2022M11,BABY,DIAPER,08006540592045,13.91250,596211.00,571170.28,15270
2022M11,BABY,DIAPER,08006540592069,11.81990,548161.68,525139.07,13998
2022M11,BABY,DIAPER,08006540592083,4.82910,246717.03,236354.90,6791
2022M11,BABY,DIAPER,08006540618547,0.61560,24981.86,23932.63,1319
2022M11,BABY,DIAPER,08006540618578,0.32820,18034.25,17276.87,895
2022M11,BABY,DIAPER,08006540618608,1.21150,52956.24,50732.09,2796
2022M11,BABY,DIAPER,08006540618639,0.65540,40602.25,38896.95,1903
2022M11,BABY,DIAPER,08006540618660,1.03040,48789.44,46740.34,2576
2022M11,BABY,DIAPER,08006540618691,0.53420,34597.55,33144.47,1717
2022M11,BABY,DIAPER,08006540618721,0.64790,33689.52,32274.42,1944
2022M11,BABY,DIAPER,08006540618752,0.28320,21399.30,20500.56,1062
2022M11,BABY,DIAPER,08006540618790,0.06460,2421.36,2319.75,171
2022M12,BABY,DIAPER,04015400884828,0.28540,21134.64,20246.97,856
2022M12,BABY,DIAPER,04015400884859,0.33120,30664.98,29377.12,1242
2022M12,BABY,DIAPER,04015400930891,0.88630,75748.92,72567.40,3068
2022M12,BABY,DIAPER,08001090993953,0.34350,29115.06,27892.23,1374
2022M12,BABY,DIAPER,08001090994011,0.75860,72342.66,69304.28,3414
2022M12,BABY,DIAPER,08001090994042,0.49410,50940.76,48801.27,2404
2022M12,BABY,DIAPER,08001841009797,0.33400,24739.38,23700.35,1002
2022M12,BABY,DIAPER,08001841013800,0.12030,6646.20,6446.73,570
2022M12,BABY,DIAPER,08001841013848,0.07850,3749.76,3637.37,372
2022M12,BABY,DIAPER,08001841013886,0.08240,4152.96,4028.44,412
2022M12,BABY,DIAPER,08001841041544,0.11840,10962.36,10501.97,444
2022M12,BABY,DIAPER,08001841041575,0.26860,22961.70,21997.22,930
2022M12,BABY,DIAPER,08001841047362,0.04400,4444.20,4257.48,180
2022M12,BABY,DIAPER,08001841144849,0.02860,1736.96,1663.87,92
2022M12,BABY,DIAPER,08001841246352,0.00250,125.48,120.22,2
2022M12,BABY,DIAPER,08001841246376,0.02450,1436.58,1376.39,23
2022M12,BABY,DIAPER,08001841246390,0.01080,709.56,679.79,12
2022M12,BABY,DIAPER,08001841275987,0.57810,25625.76,24549.44,4336
2022M12,BABY,DIAPER,08001841310596,0.49190,27019.29,25884.49,527
2022M12,BABY,DIAPER,08001841310619,1.07600,68958.15,66061.91,1345
2022M12,BABY,DIAPER,08001841310633,0.30590,22404.99,21463.99,437
2022M12,BABY,DIAPER,08001841310657,0.48300,35441.10,33952.47,743
2022M12,BABY,DIAPER,08001841630885,0.05600,4171.00,3995.73,194
2022M12,BABY,DIAPER,08001841630946,0.02350,1376.00,1318.19,64
2022M12,BABY,DIAPER,08001841630977,0.05860,3913.00,3748.57,182
2022M12,BABY,DIAPER,08001841785394,1.21730,53851.65,51589.88,1565
2022M12,BABY,DIAPER,08001841785417,1.72380,67480.14,64645.96,1326
2022M12,BABY,DIAPER,08001841870427,0.49750,26708.63,25586.92,533
2022M12,BABY,DIAPER,08001841987231,1.12410,47107.04,45128.52,5188
2022M12,BABY,DIAPER,08001841987255,0.76610,38462.44,36847.05,1724
2022M12,BABY,DIAPER,08001841987279,2.62300,128438.10,123043.62,5365
2022M12,BABY,DIAPER,08006540090589,0.02400,0.00,0.00,44
2022M12,BABY,DIAPER,08006540170656,1.41540,73301.40,70222.73,5790
2022M12,BABY,DIAPER,08006540286999,0.23080,23504.88,22517.65,944
2022M12,BABY,DIAPER,08006540374658,0.14940,11066.66,10601.99,538
2022M12,BABY,DIAPER,08006540374726,0.22150,14645.84,14030.84,712
2022M12,BABY,DIAPER,08006540374757,0.39250,26542.08,25427.31,1536
2022M12,BABY,DIAPER,08006540374788,0.46930,36495.36,34962.57,2112
2022M12,BABY,DIAPER,08006540374825,0.25240,21807.36,20891.46,1262
2022M12,BABY,DIAPER,08006540533819,0.30450,14170.52,13575.47,884
2022M12,BABY,DIAPER,08006540533857,0.74620,37125.48,35566.21,2316
2022M12,BABY,DIAPER,08006540533895,0.55560,29687.56,28440.75,1852
2022M12,BABY,DIAPER,08006540533932,0.52410,34368.32,32924.92,2144
2022M12,BABY,DIAPER,08006540592021,4.50080,180253.48,172683.08,4603
2022M12,BABY,DIAPER,08006540592045,9.33240,401115.88,384269.17,10243
2022M12,BABY,DIAPER,08006540592069,9.07980,421087.48,403401.99,10753
2022M12,BABY,DIAPER,08006540592083,4.15280,212167.20,203256.12,5840
2022M12,BABY,DIAPER,08006540618547,0.43500,17652.08,16910.65,932
2022M12,BABY,DIAPER,08006540618578,0.16060,8825.70,8455.07,438
2022M12,BABY,DIAPER,08006540618608,0.92030,40228.56,38539.01,2124
2022M12,BABY,DIAPER,08006540618639,0.26760,15656.55,14998.95,777
2022M12,BABY,DIAPER,08006540618660,0.72320,34243.52,32805.25,1808
2022M12,BABY,DIAPER,08006540618691,0.19470,12613.90,12084.13,626
2022M12,BABY,DIAPER,08006540618721,0.41900,21783.81,20868.81,1257
2022M12,BABY,DIAPER,08006540618752,0.10560,7979.40,7644.27,396
2022M12,BABY,DIAPER,08006540618790,0.42160,15802.56,15138.95,1116
