Month (Real),Sub Sector,Category,Corp Item GTIN,Shipment MSU Internal,Shipment GIV Value Internal,Shipment NIV Value Internal,Shipment Consumer Unit Internal
2023M02,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.05330,2229.60,2156.02,120
2023M02,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.06220,2746.80,2656.16,280
2023M02,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.05600,2979.20,2880.90,280
2023M03,SHAVE,FEMALE PREM B&R SYS,00047400672987,0.36480,9236.64,8931.86,1824
2023M03,SHAVE,FEMALE PREM B&R SYS,00047400673007,0.20280,5134.85,4965.39,1014
2023M03,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.29160,6852.60,5336.08,1458
2023M03,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.04920,1247.22,1206.12,246
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.16680,8957.16,8661.71,834
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.63600,24168.00,23370.49,3180
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.16560,8892.72,8599.28,828
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.17280,9279.36,8973.30,864
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.47520,11795.39,11406.14,2376
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.37330,14683.20,14198.72,1680
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.61530,17846.61,17257.57,4616
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.19400,10320.80,9980.16,970
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090597120,1.18740,48672.61,47066.45,5344
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.11550,4830.80,4671.39,260
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.47860,13499.22,13053.73,2154
2023M03,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.08200,4362.40,4218.46,410
2023M04,SHAVE,FEMALE PREM B&R SYS,00047400672987,0.00960,243.05,235.04,48
2023M04,SHAVE,FEMALE PREM B&R SYS,00047400673007,0.01920,486.11,470.09,96
2023M04,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.38040,8516.40,6631.80,1902
2023M04,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.08160,2038.14,1970.93,408
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.04560,2384.28,2305.70,228
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.55920,20428.80,19754.64,2796
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.01080,579.96,560.85,54
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.05280,2770.92,2679.58,264
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.23520,7226.62,6988.18,1176
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.47550,18441.40,17832.80,2140
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.15300,7508.20,7260.33,1148
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.21200,11172.00,10803.28,1060
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090597120,1.15010,48412.93,46815.39,5176
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.09330,3901.80,3773.03,210
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.12840,5273.17,5099.18,578
2023M04,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.13800,7235.20,6996.45,690
2023M05,SHAVE,FEMALE PREM B&R SYS,00047400672987,0.01560,394.96,381.94,78
2023M05,SHAVE,FEMALE PREM B&R SYS,00047400673007,0.05160,1276.07,1233.99,258
2023M05,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.27600,6852.60,5336.17,1380
2023M05,SHAVE,FEMALE PREM B&R SYS,07702018567102,-0.00600,0.00,0.00,-30
2023M05,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.05280,1338.48,1294.39,264
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.09720,5284.08,5109.79,486
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.63600,24715.20,23899.67,3180
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.01200,644.40,623.16,60
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.09840,5284.08,5109.85,492
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.38160,11743.03,11355.56,1908
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.35330,14071.40,13607.02,1590
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.13280,6654.95,6435.22,996
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.19600,10320.80,9980.19,980
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090597120,1.38390,61553.11,59522.12,6228
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.42220,17465.20,16888.85,950
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.11510,4853.36,4693.26,518
2023M05,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.09800,5320.00,5144.48,490
2023M06,SHAVE,FEMALE PREM B&R SYS,00047400672987,-0.00120,-30.42,-29.39,-6
2023M06,SHAVE,FEMALE PREM B&R SYS,00047400673007,0.05880,1488.74,1439.65,294
2023M06,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.37320,8798.40,6851.30,1866
2023M06,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.07560,1916.46,1853.25,378
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.06720,3608.64,3489.64,336
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090588647,1.06040,40502.06,39165.53,5302
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.00480,257.76,249.27,24
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.31160,14004.02,13542.04,1558
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.11640,3817.51,3691.55,582
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.45330,17829.60,17241.25,2040
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.14180,8252.21,7979.81,1064
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.17400,9363.20,9054.20,870
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090597120,1.05630,45504.82,44003.37,4754
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.85770,34964.15,33810.35,1930
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.08750,3988.38,3856.84,394
2023M06,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.07400,3830.40,3703.99,370
2023M06,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.23280,9149.35,8847.43,1164
2023M07,SHAVE,FEMALE PREM B&R SYS,00047400672987,0.03600,911.41,881.40,180
2023M07,SHAVE,FEMALE PREM B&R SYS,00047400673007,0.06480,1671.05,1615.98,324
2023M07,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.53400,12577.20,9793.96,2670
2023M07,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.10200,2616.12,2529.80,510
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.09000,4833.00,4673.64,450
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090588647,1.28360,49309.42,47682.22,6418
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.01920,1031.04,997.10,96
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.24920,11020.66,10657.12,1246
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.16800,5079.62,4912.02,840
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.53550,21150.80,20452.74,2410
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.25060,12209.10,11806.06,1880
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.29400,15747.20,15227.51,1470
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090597120,1.18970,51495.25,49796.10,5354
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.67990,27513.52,26605.51,1530
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.16440,6506.39,6291.80,740
2023M07,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.14800,7980.00,7716.67,740
2023M07,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.58560,23520.50,22744.28,2928
2023M07,SHAVE,FEMALE PREM B&R SYS,08700216073387,0.35840,13601.28,13152.48,1344
2023M08,SHAVE,FEMALE PREM B&R SYS,00047400672987,0.01560,394.96,381.96,78
2023M08,SHAVE,FEMALE PREM B&R SYS,00047400673007,0.03480,881.11,852.02,174
2023M08,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.49560,11533.80,8981.43,2478
2023M08,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.08400,2129.40,2059.16,420
2023M08,SHAVE,FEMALE PREM B&R SYS,07702018626168,1.15360,48518.40,46917.31,20748
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.14640,7346.16,7103.89,732
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090588647,1.19760,44916.00,43433.73,5988
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.02520,1353.24,1308.64,126
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.11400,5992.92,5795.29,570
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.18840,5752.12,5562.39,942
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.51330,19752.40,19100.58,2310
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.19330,9448.10,9136.20,1450
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.21800,11597.60,11214.81,1090
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090597120,1.24080,53852.98,52075.84,5584
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.34660,13749.20,13295.45,780
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.09510,3872.36,3744.59,428
2023M08,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.12400,6490.40,6276.25,620
2023M08,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.54720,23363.28,22592.32,2736
2023M08,SHAVE,FEMALE PREM B&R SYS,08700216073387,0.16640,6152.96,5950.09,624
2023M09,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.32040,7642.20,5950.98,1602
2023M09,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.05640,1429.74,1382.59,282
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.04440,2899.80,2804.22,222
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.91800,35476.80,34306.09,4590
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.00720,386.64,373.92,36
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.05760,3222.00,3115.80,288
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.11160,3465.18,3350.80,558
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.38440,15557.20,15043.79,1730
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.14130,7361.60,7118.50,1060
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.15200,8086.40,7819.56,760
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090597120,1.00430,44537.40,43067.73,4520
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.27550,12262.80,11858.06,620
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.07780,3433.50,3320.16,350
2023M09,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.10400,5639.20,5453.12,520
2023M09,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.32040,14680.98,14196.54,1602
2023M09,SHAVE,FEMALE PREM B&R SYS,08700216073387,0.10140,4007.52,3875.40,380
2023M10,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.23280,5470.80,4260.15,1164
2023M10,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.03240,821.34,794.29,162
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.04680,2513.16,2430.37,234
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.53520,20337.60,19666.49,2676
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.01680,902.16,872.47,84
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.06480,3479.76,3365.06,324
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.08160,2570.94,2486.07,408
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.29770,11711.60,11325.15,1340
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.09840,5160.00,4989.63,738
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.12000,6384.00,6173.36,600
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090597120,0.89550,39534.30,38229.78,4030
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.23550,9847.40,9522.41,530
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.04670,2060.10,1992.09,210
2023M10,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.06800,3617.60,3498.25,340
2023M10,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.12720,6840.60,6614.86,636
2023M10,SHAVE,FEMALE PREM B&R SYS,08700216073387,0.08000,3036.00,2935.91,300
2023M11,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.18840,4427.40,3447.63,942
2023M11,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.03360,851.76,823.69,168
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.03240,1739.88,1682.55,162
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.40680,15458.40,14948.35,2034
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.00600,322.20,311.60,30
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.03600,1933.20,1869.52,180
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.05760,1788.48,1729.44,288
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.27110,10662.80,10310.98,1220
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.07330,3784.00,3659.04,550
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.11800,6277.60,6070.45,590
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090597120,0.59330,26192.70,25328.47,2670
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.13780,5759.80,5569.72,310
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.04670,2060.10,1992.10,210
2023M11,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.04200,2234.40,2160.67,210
2023M11,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.07800,3420.30,3307.39,390
2023M11,SHAVE,FEMALE PREM B&R SYS,08700216073387,0.04370,1659.68,1605.03,164
2023M12,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.14640,3440.40,2679.05,732
2023M12,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.02160,547.56,529.54,108
2023M12,SHAVE,FEMALE PREM B&R SYS,07702018596645,0.21720,9962.18,9631.90,1086
2023M12,SHAVE,FEMALE PREM B&R SYS,07702018621330,0.14490,6644.80,6424.47,1086
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.02400,1288.80,1246.36,120
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.45960,17464.80,16888.50,2298
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.00960,515.52,498.55,48
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.02880,1546.56,1495.59,144
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.04200,1304.10,1261.05,210
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.17110,6729.80,6507.77,770
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.05600,2889.60,2794.18,420
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.08400,4468.80,4321.36,420
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090597120,0.57550,25407.90,24569.50,2590
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.11110,4645.00,4491.74,250
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.03330,1471.50,1422.91,150
2023M12,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.03400,1808.80,1749.12,170
2023M12,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.04440,1946.94,1882.66,222
2023M12,SHAVE,FEMALE PREM B&R SYS,08700216073387,0.02560,971.52,939.56,96
2023M06,SHAVE,FEMALE SHAVE PREP,08700216073547,0.02950,1161.19,1122.88,582
2023M06,SHAVE,FEMALE SHAVE PREP,08700216073561,0.04840,1901.54,1838.79,582
2023M07,SHAVE,FEMALE SHAVE PREP,08700216073509,0.68800,17973.12,17380.00,2064
2023M07,SHAVE,FEMALE SHAVE PREP,08700216073547,0.10300,14886.51,14395.25,2028
2023M07,SHAVE,FEMALE SHAVE PREP,08700216073561,0.16410,15120.42,14620.56,1974
2023M08,SHAVE,FEMALE SHAVE PREP,08700216073509,0.03200,971.52,939.50,96
2023M08,SHAVE,FEMALE SHAVE PREP,08700216073547,0.00210,425.04,411.04,42
2023M09,SHAVE,FEMALE SHAVE PREP,08700216073509,0.01800,546.48,528.48,54
2023M09,SHAVE,FEMALE SHAVE PREP,08700216073547,0.00270,546.48,528.46,54
2023M09,SHAVE,FEMALE SHAVE PREP,08700216073561,0.00100,121.44,117.44,12
2023M10,SHAVE,FEMALE SHAVE PREP,08700216073509,-0.00200,2853.84,2759.71,-6
2023M10,SHAVE,FEMALE SHAVE PREP,08700216073547,0.01010,3339.60,3229.42,198
2023M10,SHAVE,FEMALE SHAVE PREP,08700216073561,0.00000,1457.28,1409.23,0
2023M11,SHAVE,FEMALE SHAVE PREP,08700216073509,0.00800,242.88,234.87,24
2023M11,SHAVE,FEMALE SHAVE PREP,08700216073547,0.00060,121.44,117.44,12
2023M12,SHAVE,FEMALE SHAVE PREP,08700216073547,0.00030,60.72,58.72,6
2023M12,SHAVE,FEMALE SHAVE PREP,08700216073561,0.09030,4141.79,4004.50,1086
2023M01,SKIN,FEMALE SKIN CARE,04015400987765,0.04200,1008.00,977.78,84
2023M01,SKIN,FEMALE SKIN CARE,08001090252241,0.16200,4415.60,4283.13,324
2023M01,SKIN,FEMALE SKIN CARE,08001090432773,0.01590,827.77,802.96,159
2023M01,SKIN,FEMALE SKIN CARE,08001090441102,0.06390,2268.00,2199.99,192
2023M01,SKIN,FEMALE SKIN CARE,08001090441171,0.05870,2016.00,1955.55,176
2023M01,SKIN,FEMALE SKIN CARE,08001090441294,0.06400,2066.40,2004.44,192
2023M01,SKIN,FEMALE SKIN CARE,08001090441423,0.03680,1738.80,1686.61,138
2023M01,SKIN,FEMALE SKIN CARE,08001090642684,0.06300,1656.00,1606.33,126
2023M01,SKIN,FEMALE SKIN CARE,08001090675118,0.06930,2419.20,2346.66,208
2023M01,SKIN,FEMALE SKIN CARE,08001841173917,0.08400,2870.40,2784.28,168
2023M01,SKIN,FEMALE SKIN CARE,08001841407661,0.00930,351.12,319.54,84
2023M01,SKIN,FEMALE SKIN CARE,08001841430065,0.40810,31824.00,28641.60,1530
2023M01,SKIN,FEMALE SKIN CARE,08001841430249,0.01800,748.80,673.92,36
2023M01,SKIN,FEMALE SKIN CARE,08001841430423,0.02430,1140.46,1106.30,243
2023M01,SKIN,FEMALE SKIN CARE,08001841480473,0.02310,811.80,738.62,246
2023M01,SKIN,FEMALE SKIN CARE,08001841480596,0.02540,930.60,846.69,270
2023M01,SKIN,FEMALE SKIN CARE,08001841482743,0.02750,1207.80,1098.94,390
2023M01,SKIN,FEMALE SKIN CARE,08001841718460,0.03800,946.20,917.76,76
2023M01,SKIN,FEMALE SKIN CARE,08001841907253,0.53830,31879.03,28884.20,1615
2023M01,SKIN,FEMALE SKIN CARE,08001841910741,0.43830,21623.66,20974.90,1315
2023M01,SKIN,FEMALE SKIN CARE,08001841910932,0.11600,5715.20,5543.72,348
2023M01,SKIN,FEMALE SKIN CARE,08001841918662,0.39200,19552.00,18965.40,1176
2023M01,SKIN,FEMALE SKIN CARE,08001841918754,0.10670,5715.20,5543.71,320
2023M01,SKIN,FEMALE SKIN CARE,08001841918877,0.03600,1880.00,1823.56,108
2023M01,SKIN,FEMALE SKIN CARE,08001841920979,0.09870,5414.40,5251.96,296
2023M01,SKIN,FEMALE SKIN CARE,08001841940199,0.11600,5640.00,5470.76,348
2023M01,SKIN,FEMALE SKIN CARE,08001841940342,0.05730,2782.40,2698.88,172
2023M01,SKIN,FEMALE SKIN CARE,08006540060209,0.01330,832.00,748.80,40
2023M01,SKIN,FEMALE SKIN CARE,08006540060292,0.00320,249.60,224.64,12
2023M01,SKIN,FEMALE SKIN CARE,08006540060384,0.02800,1081.60,973.44,56
2023M01,SKIN,FEMALE SKIN CARE,08006540236840,0.21730,10452.80,10139.18,652
2023M01,SKIN,FEMALE SKIN CARE,08006540328453,0.39730,24793.60,22314.24,1192
2023M01,SKIN,FEMALE SKIN CARE,08006540328576,0.42890,33196.80,29877.12,1608
2023M01,SKIN,FEMALE SKIN CARE,08006540347447,0.17730,11043.20,9938.88,532
2023M01,SKIN,FEMALE SKIN CARE,08006540347515,0.02800,1237.60,1113.84,56
2023M01,SKIN,FEMALE SKIN CARE,08006540347577,0.01920,1856.40,1670.76,72
2023M01,SKIN,FEMALE SKIN CARE,08006540502402,0.05330,3712.80,3601.40,160
2023M01,SKIN,FEMALE SKIN CARE,08006540502631,0.11200,5824.00,5241.60,336
2023M01,SKIN,FEMALE SKIN CARE,08006540502723,0.07400,2856.00,2770.29,148
2023M01,SKIN,FEMALE SKIN CARE,08006540568965,0.06400,2080.00,1872.00,128
2023M01,SKIN,FEMALE SKIN CARE,08006540569054,0.12400,7072.00,6364.80,372
2023M01,SKIN,FEMALE SKIN CARE,08006540671023,0.62660,38688.00,37527.33,1880
2023M01,SKIN,FEMALE SKIN CARE,08006540671146,0.10000,3494.40,3389.55,200
2023M01,SKIN,FEMALE SKIN CARE,08006540671238,0.67370,52291.20,50722.48,2526
2023M02,SKIN,FEMALE SKIN CARE,04015400987765,0.04200,1058.40,1026.66,84
2023M02,SKIN,FEMALE SKIN CARE,08001090252241,0.14200,4478.68,4344.28,284
2023M02,SKIN,FEMALE SKIN CARE,08001090432773,0.00600,337.85,327.75,60
2023M02,SKIN,FEMALE SKIN CARE,08001090441102,0.04130,1562.40,1515.55,124
2023M02,SKIN,FEMALE SKIN CARE,08001090441171,0.02670,1008.00,977.78,80
2023M02,SKIN,FEMALE SKIN CARE,08001090441294,0.04130,1562.40,1515.55,124
2023M02,SKIN,FEMALE SKIN CARE,08001090441423,0.01440,680.40,659.97,54
2023M02,SKIN,FEMALE SKIN CARE,08001090642684,0.15000,5520.00,5354.43,300
2023M02,SKIN,FEMALE SKIN CARE,08001090675118,0.03460,1310.40,1271.11,104
2023M02,SKIN,FEMALE SKIN CARE,08001841173917,0.06200,2281.60,2213.15,124
2023M02,SKIN,FEMALE SKIN CARE,08001841407661,0.00530,200.64,182.59,48
2023M02,SKIN,FEMALE SKIN CARE,08001841430065,0.00480,374.40,336.96,18
2023M02,SKIN,FEMALE SKIN CARE,08001841430249,0.03400,1414.40,1272.96,68
2023M02,SKIN,FEMALE SKIN CARE,08001841430423,0.00600,308.22,299.00,60
2023M02,SKIN,FEMALE SKIN CARE,08001841480473,0.00730,257.40,234.22,78
2023M02,SKIN,FEMALE SKIN CARE,08001841480596,0.02650,930.60,846.70,282
2023M02,SKIN,FEMALE SKIN CARE,08001841482743,0.02200,1029.60,936.78,312
2023M02,SKIN,FEMALE SKIN CARE,08001841907253,0.77060,47967.75,43249.75,2312
2023M02,SKIN,FEMALE SKIN CARE,08001841910741,0.15730,8772.98,8509.71,472
2023M02,SKIN,FEMALE SKIN CARE,08001841910932,0.12270,6918.40,6710.82,368
2023M02,SKIN,FEMALE SKIN CARE,08001841918662,0.09870,5564.80,5397.82,296
2023M02,SKIN,FEMALE SKIN CARE,08001841918754,0.06000,3384.00,3282.46,180
2023M02,SKIN,FEMALE SKIN CARE,08001841918877,0.01600,902.40,875.31,48
2023M02,SKIN,FEMALE SKIN CARE,08001841920979,0.04800,2707.20,2625.95,144
2023M02,SKIN,FEMALE SKIN CARE,08001841940199,0.09330,5264.00,5106.04,280
2023M02,SKIN,FEMALE SKIN CARE,08001841940342,0.14000,7896.00,7659.10,420
2023M02,SKIN,FEMALE SKIN CARE,08006540060209,0.02000,1248.00,1123.20,60
2023M02,SKIN,FEMALE SKIN CARE,08006540060292,0.00640,499.20,449.28,24
2023M02,SKIN,FEMALE SKIN CARE,08006540060384,0.05400,2246.40,2021.76,108
2023M02,SKIN,FEMALE SKIN CARE,08006540236840,0.16530,9324.80,9045.01,496
2023M02,SKIN,FEMALE SKIN CARE,08006540328453,0.56790,35443.20,31898.88,1704
2023M02,SKIN,FEMALE SKIN CARE,08006540328576,0.04640,3619.20,3257.28,174
2023M02,SKIN,FEMALE SKIN CARE,08006540347447,0.20530,14660.80,13194.72,616
2023M02,SKIN,FEMALE SKIN CARE,08006540347515,0.16800,7996.80,7197.12,336
2023M02,SKIN,FEMALE SKIN CARE,08006540347577,0.10560,9424.80,8482.32,396
2023M02,SKIN,FEMALE SKIN CARE,08006540502402,0.01870,1332.80,1292.80,56
2023M02,SKIN,FEMALE SKIN CARE,08006540502631,0.31730,19801.60,17821.44,952
2023M02,SKIN,FEMALE SKIN CARE,08006540502723,0.04200,1999.20,1939.19,84
2023M02,SKIN,FEMALE SKIN CARE,08006540568965,0.21600,8985.60,8087.04,432
2023M02,SKIN,FEMALE SKIN CARE,08006540569054,0.16000,9984.00,8985.60,480
2023M02,SKIN,FEMALE SKIN CARE,08006540671023,1.25890,76140.20,73855.98,3777
2023M02,SKIN,FEMALE SKIN CARE,08006540671146,0.36000,14976.00,14526.72,720
2023M02,SKIN,FEMALE SKIN CARE,08006540671238,0.01280,998.40,968.45,48
2023M03,SKIN,FEMALE SKIN CARE,04015400987765,0.13400,3376.80,3275.50,268
2023M03,SKIN,FEMALE SKIN CARE,08001090252241,0.25000,7885.00,7648.35,500
2023M03,SKIN,FEMALE SKIN CARE,08001090432773,0.05490,3074.62,2982.41,549
2023M03,SKIN,FEMALE SKIN CARE,08001090441102,0.23180,8769.60,8506.54,696
2023M03,SKIN,FEMALE SKIN CARE,08001090441171,0.10530,3931.20,3813.29,316
2023M03,SKIN,FEMALE SKIN CARE,08001090441294,0.11600,4384.80,4253.29,348
2023M03,SKIN,FEMALE SKIN CARE,08001090441423,0.07520,3553.20,3446.58,282
2023M03,SKIN,FEMALE SKIN CARE,08001090642684,0.03300,1214.40,1177.99,66
2023M03,SKIN,FEMALE SKIN CARE,08001090675118,0.10790,4082.40,3959.97,324
2023M03,SKIN,FEMALE SKIN CARE,08001841173917,0.14400,5299.20,5140.21,288
2023M03,SKIN,FEMALE SKIN CARE,08001841407661,0.01330,501.60,456.49,120
2023M03,SKIN,FEMALE SKIN CARE,08001841430065,0.00320,249.60,224.64,12
2023M03,SKIN,FEMALE SKIN CARE,08001841430249,0.00400,166.40,149.76,8
2023M03,SKIN,FEMALE SKIN CARE,08001841480596,0.03660,1227.60,1116.95,390
2023M03,SKIN,FEMALE SKIN CARE,08001841482743,0.02330,1049.40,954.79,330
