"Sub Sector","Category","Shipment MSU Internal","Date"
"HAIR CARE","H&S",23.929800000000004,"2022-12"
"HAIR CARE","HERBAL ESSENCES",3.1782000000000004,"2022-12"
"HAIR CARE","PANTENE",36.31939999999998,"2022-12"
"HOME CARE","AIR CARE",4.0292,"2022-12"
"HOME CARE","CLEANING PRODUCTS",7.3709,"2022-12"
"HOME CARE","CLEANING SYSTEMS",0.7023,"2022-12"
"ORAL CARE","DENTAL FLOSS",0.3536,"2022-12"
"ORAL CARE","DENTIFRICE",4.435199999999999,"2022-12"
"ORAL CARE","DENTURE CARE",0.435,"2022-12"
"ORAL CARE","MANUAL ORAL CARE",0.8562,"2022-12"
"ORAL CARE","ORAL RINSE",0.4301,"2022-12"
"ORAL CARE","POWER ORAL CARE",16.1869,"2022-12"
"PERSONAL CARE","APDO & BODY SPRAY",1.3318000000000003,"2022-12"
"PERSONAL CARE","MASS FRAGRANCE",0.21599999999999997,"2022-12"
"PERSONAL CARE","PERSONAL CLEANSING",0.1792,"2022-12"
"PHC CARE","SLEEP AID",1.1488999999999998,"2022-12"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0182,"2022-12"
"SKIN CARE","FEMALE SKIN CARE",3.4726000000000004,"2022-12"
"BABY CARE","BABY WIPES",23.0059,"2023-01"
"BABY CARE","DIAPER",71.65989999999998,"2023-01"
"DISH WASHING","ADW",17.275100000000002,"2023-01"
"DISH WASHING","HDW",29.5314,"2023-01"
"FABRIC CARE","FABRIC ENHANCER",5.660499999999999,"2023-01"
"FABRIC CARE","LAUNDRY",108.8378,"2023-01"
"FEMININE CARE","INCO",5.379,"2023-01"
"FEMININE CARE","LINERS",27.3799,"2023-01"
"FEMININE CARE","PADS",30.185800000000004,"2023-01"
"FEMININE CARE","TAMPONS",11.663499999999999,"2023-01"
"GROOMING","FEMALE DISPOSABL RAZ",2.5165000000000006,"2023-01"
"GROOMING","FEMALE HR RMVL APPLN",3.1280000000000006,"2023-01"
"GROOMING","FEMALE PREM B&R SYS",2.3495999999999997,"2023-01"
"GROOMING","MALE DISPOSABL RAZOR",46.5021,"2023-01"
"GROOMING","MALE HAIR REMV APPLN",8.244200000000001,"2023-01"
"GROOMING","MALE OT SYSDBL EDGE",0.6867,"2023-01"
"GROOMING","MALE PREMIUM B&R SYS",29.396699999999992,"2023-01"
"GROOMING","MALE SHAVE PREP",2.8339,"2023-01"
"GROOMING","MALE SKIN CARE",0.3336,"2023-01"
"HAIR CARE","H&S",48.5294,"2023-01"
"HAIR CARE","HERBAL ESSENCES",3.0223999999999998,"2023-01"
"HAIR CARE","PANTENE",44.69110000000001,"2023-01"
"HOME CARE","AIR CARE",5.935900000000001,"2023-01"
"HOME CARE","CLEANING PRODUCTS",9.955199999999998,"2023-01"
"HOME CARE","CLEANING SYSTEMS",0.9724,"2023-01"
"ORAL CARE","DENTAL FLOSS",0.6388,"2023-01"
"ORAL CARE","DENTIFRICE",13.351099999999999,"2023-01"
"ORAL CARE","DENTURE CARE",0.3088,"2023-01"
"ORAL CARE","MANUAL ORAL CARE",2.3101,"2023-01"
"ORAL CARE","ORAL RINSE",1.6131,"2023-01"
"ORAL CARE","POWER ORAL CARE",20.2669,"2023-01"
"PERSONAL CARE","APDO & BODY SPRAY",2.2953,"2023-01"
"PERSONAL CARE","MASS FRAGRANCE",0.1032,"2023-01"
"PERSONAL CARE","PERSONAL CLEANSING",0.12619999999999998,"2023-01"
"PHC CARE","SLEEP AID",1.2957,"2023-01"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0213,"2023-01"
"SKIN CARE","FEMALE SKIN CARE",6.272699999999999,"2023-01"
"BABY CARE","BABY WIPES",29.683999999999997,"2023-02"
"BABY CARE","DIAPER",54.933600000000006,"2023-02"
"DISH WASHING","ADW",14.314999999999998,"2023-02"
"DISH WASHING","HDW",22.720699999999997,"2023-02"
"FABRIC CARE","FABRIC ENHANCER",3.1057999999999995,"2023-02"
"FABRIC CARE","LAUNDRY",87.65239999999999,"2023-02"
"FEMININE CARE","INCO",3.8077000000000005,"2023-02"
"FEMININE CARE","LINERS",14.7782,"2023-02"
"FEMININE CARE","PADS",25.95900000000001,"2023-02"
"FEMININE CARE","TAMPONS",8.238199999999999,"2023-02"
"GROOMING","FEMALE DISPOSABL RAZ",2.2485999999999997,"2023-02"
"GROOMING","FEMALE HR RMVL APPLN",1.5310000000000001,"2023-02"
"GROOMING","FEMALE PREM B&R SYS",3.2417999999999996,"2023-02"
"GROOMING","MALE DISPOSABL RAZOR",26.643399999999996,"2023-02"
"GROOMING","MALE HAIR REMV APPLN",8.365,"2023-02"
"GROOMING","MALE OT SYSDBL EDGE",0.4815,"2023-02"
"GROOMING","MALE PREMIUM B&R SYS",32.6681,"2023-02"
"GROOMING","MALE SHAVE PREP",2.1147,"2023-02"
"GROOMING","MALE SKIN CARE",0.265,"2023-02"
"HAIR CARE","H&S",23.329299999999996,"2023-02"
"HAIR CARE","HERBAL ESSENCES",3.0959000000000003,"2023-02"
"HAIR CARE","PANTENE",66.63189999999999,"2023-02"
"HOME CARE","AIR CARE",5.157500000000001,"2023-02"
"HOME CARE","CLEANING PRODUCTS",10.0905,"2023-02"
"HOME CARE","CLEANING SYSTEMS",1.8671000000000002,"2023-02"
"ORAL CARE","DENTAL FLOSS",0.298,"2023-02"
"ORAL CARE","DENTIFRICE",8.097200000000003,"2023-02"
"ORAL CARE","DENTURE CARE",0.3236,"2023-02"
"ORAL CARE","MANUAL ORAL CARE",1.1229,"2023-02"
"ORAL CARE","ORAL RINSE",1.1232,"2023-02"
"ORAL CARE","POWER ORAL CARE",12.2542,"2023-02"
"PERSONAL CARE","APDO & BODY SPRAY",1.3682999999999998,"2023-02"
"PERSONAL CARE","MASS FRAGRANCE",0.0732,"2023-02"
"PERSONAL CARE","PERSONAL CLEANSING",0.1426,"2023-02"
"PHC CARE","SLEEP AID",2.5519000000000003,"2023-02"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0207,"2023-02"
"SKIN CARE","FEMALE SKIN CARE",5.8974,"2023-02"
"BABY CARE","BABY WIPES",19.4073,"2023-03"
"BABY CARE","DIAPER",56.44169999999999,"2023-03"
"DISH WASHING","ADW",16.4687,"2023-03"
"DISH WASHING","HDW",22.4333,"2023-03"
"FABRIC CARE","FABRIC ENHANCER",4.3142,"2023-03"
"FABRIC CARE","LAUNDRY",84.50179999999999,"2023-03"
"FEMININE CARE","INCO",4.2862,"2023-03"
"FEMININE CARE","LINERS",15.5856,"2023-03"
"FEMININE CARE","PADS",22.77060000000001,"2023-03"
"FEMININE CARE","TAMPONS",13.0519,"2023-03"
"GROOMING","FEMALE DISPOSABL RAZ",3.0061999999999998,"2023-03"
"GROOMING","FEMALE HR RMVL APPLN",1.242,"2023-03"
"GROOMING","FEMALE PREM B&R SYS",5.5709,"2023-03"
"GROOMING","MALE DISPOSABL RAZOR",20.3901,"2023-03"
"GROOMING","MALE HAIR REMV APPLN",2.4399999999999995,"2023-03"
"GROOMING","MALE OT SYSDBL EDGE",0.5204,"2023-03"
"GROOMING","MALE PREMIUM B&R SYS",21.9332,"2023-03"
"GROOMING","MALE SHAVE PREP",2.0645000000000002,"2023-03"
"GROOMING","MALE SKIN CARE",0.23759999999999998,"2023-03"
"HAIR CARE","H&S",44.17390000000001,"2023-03"
"HAIR CARE","HERBAL ESSENCES",3.804099999999999,"2023-03"
"HAIR CARE","PANTENE",35.23810000000001,"2023-03"
"HOME CARE","AIR CARE",6.2425,"2023-03"
"HOME CARE","CLEANING PRODUCTS",9.461,"2023-03"
"HOME CARE","CLEANING SYSTEMS",1.5792,"2023-03"
"ORAL CARE","DENTAL FLOSS",0.3403,"2023-03"
"ORAL CARE","DENTIFRICE",8.536800000000001,"2023-03"
"ORAL CARE","DENTURE CARE",0.4263,"2023-03"
"ORAL CARE","MANUAL ORAL CARE",1.5167000000000002,"2023-03"
"ORAL CARE","ORAL RINSE",0.5479999999999999,"2023-03"
"ORAL CARE","POWER ORAL CARE",10.507399999999997,"2023-03"
"PERSONAL CARE","APDO & BODY SPRAY",3.9295999999999998,"2023-03"
"PERSONAL CARE","MASS FRAGRANCE",0.1416,"2023-03"
"PERSONAL CARE","PERSONAL CLEANSING",0.17959999999999998,"2023-03"
"PHC CARE","RESPIRATORY CARE",0.0768,"2023-03"
"PHC CARE","SLEEP AID",5.9254999999999995,"2023-03"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.051,"2023-03"
"SKIN CARE","FEMALE SKIN CARE",11.126,"2023-03"
"BABY CARE","BABY WIPES",22.1292,"2023-04"
"BABY CARE","DIAPER",37.9555,"2023-04"
"DISH WASHING","ADW",15.215599999999998,"2023-04"
"DISH WASHING","HDW",27.387500000000006,"2023-04"
"FABRIC CARE","FABRIC ENHANCER",3.9211,"2023-04"
"FABRIC CARE","LAUNDRY",122.19300000000001,"2023-04"
"FEMININE CARE","INCO",2.7598999999999996,"2023-04"
"FEMININE CARE","LINERS",14.6246,"2023-04"
"FEMININE CARE","PADS",20.32950000000001,"2023-04"
"FEMININE CARE","TAMPONS",9.071099999999998,"2023-04"
"GROOMING","FEMALE DISPOSABL RAZ",5.8951,"2023-04"
"GROOMING","FEMALE HR RMVL APPLN",1.461,"2023-04"
"GROOMING","FEMALE PREM B&R SYS",3.7447,"2023-04"
"GROOMING","MALE DISPOSABL RAZOR",27.234200000000005,"2023-04"
"GROOMING","MALE HAIR REMV APPLN",3.1329999999999996,"2023-04"
"GROOMING","MALE OT SYSDBL EDGE",0.5448,"2023-04"
"GROOMING","MALE PREMIUM B&R SYS",24.032200000000007,"2023-04"
"GROOMING","MALE SHAVE PREP",1.4526000000000001,"2023-04"
"GROOMING","MALE SKIN CARE",0.2495,"2023-04"
"HAIR CARE","AUSSIE",0.773,"2023-04"
"HAIR CARE","H&S",23.270999999999997,"2023-04"
"HAIR CARE","HERBAL ESSENCES",4.1587000000000005,"2023-04"
"HAIR CARE","PANTENE",40.730999999999995,"2023-04"
"HOME CARE","AIR CARE",2.9779000000000004,"2023-04"
"HOME CARE","CLEANING PRODUCTS",9.665199999999999,"2023-04"
"HOME CARE","CLEANING SYSTEMS",0.47,"2023-04"
"ORAL CARE","DENTAL FLOSS",0.45039999999999997,"2023-04"
"ORAL CARE","DENTIFRICE",5.8086,"2023-04"
"ORAL CARE","DENTURE CARE",0.6298000000000001,"2023-04"
"ORAL CARE","MANUAL ORAL CARE",1.1011000000000002,"2023-04"
"ORAL CARE","ORAL RINSE",0.6838000000000001,"2023-04"
"ORAL CARE","POWER ORAL CARE",9.330799999999998,"2023-04"
"PERSONAL CARE","APDO & BODY SPRAY",2.2148999999999996,"2023-04"
"PERSONAL CARE","MASS FRAGRANCE",0.0804,"2023-04"
"PERSONAL CARE","PERSONAL CLEANSING",0.2035,"2023-04"
"PHC CARE","RESPIRATORY CARE",0.0012,"2023-04"
"PHC CARE","SLEEP AID",1.4689,"2023-04"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0186,"2023-04"
"SKIN CARE","FEMALE SKIN CARE",5.346900000000001,"2023-04"
"BABY CARE","BABY WIPES",20.8603,"2023-05"
"BABY CARE","DIAPER",49.8904,"2023-05"
"DISH WASHING","ADW",14.563,"2023-05"
"DISH WASHING","HDW",21.3244,"2023-05"
"FABRIC CARE","FABRIC ENHANCER",2.9490999999999996,"2023-05"
"FABRIC CARE","LAUNDRY",83.0405,"2023-05"
"FEMININE CARE","INCO",3.8024,"2023-05"
"FEMININE CARE","LINERS",16.9115,"2023-05"
"FEMININE CARE","PADS",27.44900000000001,"2023-05"
"FEMININE CARE","TAMPONS",13.429699999999995,"2023-05"
"GROOMING","FEMALE DISPOSABL RAZ",6.4159999999999995,"2023-05"
"GROOMING","FEMALE HR RMVL APPLN",1.4570000000000003,"2023-05"
"GROOMING","FEMALE PREM B&R SYS",4.3165,"2023-05"
"GROOMING","MALE DISPOSABL RAZOR",31.725299999999994,"2023-05"
"GROOMING","MALE HAIR REMV APPLN",8.199,"2023-05"
"GROOMING","MALE OT SYSDBL EDGE",0.5809,"2023-05"
"GROOMING","MALE PREMIUM B&R SYS",16.831500000000002,"2023-05"
"GROOMING","MALE SHAVE PREP",1.9031000000000002,"2023-05"
"GROOMING","MALE SKIN CARE",0.2721,"2023-05"
"HAIR CARE","AUSSIE",0.16469999999999999,"2023-05"
"HAIR CARE","H&S",34.138099999999994,"2023-05"
"HAIR CARE","HERBAL ESSENCES",3.6683999999999997,"2023-05"
"HAIR CARE","PANTENE",37.728999999999985,"2023-05"
"HOME CARE","AIR CARE",3.683299999999999,"2023-05"
"HOME CARE","CLEANING PRODUCTS",5.974899999999999,"2023-05"
"HOME CARE","CLEANING SYSTEMS",0.6813,"2023-05"
"ORAL CARE","DENTAL FLOSS",0.40750000000000003,"2023-05"
"ORAL CARE","DENTIFRICE",8.529000000000002,"2023-05"
"ORAL CARE","DENTURE CARE",0.43889999999999996,"2023-05"
"ORAL CARE","MANUAL ORAL CARE",1.1961,"2023-05"
"ORAL CARE","ORAL RINSE",0.42579999999999996,"2023-05"
"ORAL CARE","POWER ORAL CARE",11.159999999999998,"2023-05"
"PERSONAL CARE","APDO & BODY SPRAY",2.3893999999999997,"2023-05"
"PERSONAL CARE","MASS FRAGRANCE",0.1056,"2023-05"
"PERSONAL CARE","PERSONAL CLEANSING",0.3695,"2023-05"
"PHC CARE","RESPIRATORY CARE",0.0012,"2023-05"
"PHC CARE","SLEEP AID",6.4872000000000005,"2023-05"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0132,"2023-05"
"SKIN CARE","FEMALE SKIN CARE",4.501500000000001,"2023-05"
"BABY CARE","BABY WIPES",21.15,"2023-06"
"BABY CARE","DIAPER",47.98560000000001,"2023-06"
"DISH WASHING","ADW",13.4481,"2023-06"
"DISH WASHING","HDW",21.771000000000004,"2023-06"
"FABRIC CARE","FABRIC ENHANCER",1.6799999999999997,"2023-06"
"FABRIC CARE","LAUNDRY",98.56750000000002,"2023-06"
"FEMININE CARE","INCO",3.948899999999999,"2023-06"
"FEMININE CARE","LINERS",17.1891,"2023-06"
"FEMININE CARE","PADS",29.230699999999995,"2023-06"
"FEMININE CARE","TAMPONS",18.958800000000004,"2023-06"
"GROOMING","FEMALE DISPOSABL RAZ",6.0386999999999995,"2023-06"
"GROOMING","FEMALE HR RMVL APPLN",1.7630000000000003,"2023-06"
"GROOMING","FEMALE PREM B&R SYS",5.1442000000000005,"2023-06"
"GROOMING","FEMALE SHAVE PREP",0.0779,"2023-06"
"GROOMING","MALE DISPOSABL RAZOR",25.03270000000001,"2023-06"
"GROOMING","MALE HAIR REMV APPLN",2.7209999999999996,"2023-06"
"GROOMING","MALE OT SYSDBL EDGE",0.6513,"2023-06"
"GROOMING","MALE PREMIUM B&R SYS",18.855900000000002,"2023-06"
"GROOMING","MALE SHAVE PREP",2.1774,"2023-06"
"GROOMING","MALE SKIN CARE",0.3126,"2023-06"
"HAIR CARE","AUSSIE",0.49859999999999993,"2023-06"
"HAIR CARE","H&S",50.1573,"2023-06"
"HAIR CARE","HERBAL ESSENCES",3.428000000000001,"2023-06"
"HAIR CARE","PANTENE",48.91729999999999,"2023-06"
"HOME CARE","AIR CARE",5.184899999999999,"2023-06"
"HOME CARE","CLEANING PRODUCTS",9.0855,"2023-06"
"HOME CARE","CLEANING SYSTEMS",1.4170000000000005,"2023-06"
"ORAL CARE","DENTAL FLOSS",0.4504,"2023-06"
"ORAL CARE","DENTIFRICE",8.4033,"2023-06"
"ORAL CARE","DENTURE CARE",0.6116,"2023-06"
"ORAL CARE","MANUAL ORAL CARE",1.4383,"2023-06"
"ORAL CARE","ORAL RINSE",0.7193,"2023-06"
"ORAL CARE","POWER ORAL CARE",6.953699999999999,"2023-06"
"PERSONAL CARE","APDO & BODY SPRAY",2.3344000000000005,"2023-06"
"PERSONAL CARE","MASS FRAGRANCE",0.0984,"2023-06"
"PERSONAL CARE","PERSONAL CLEANSING",0.33330000000000004,"2023-06"
"PHC CARE","RESPIRATORY CARE",0.0012,"2023-06"
"PHC CARE","SLEEP AID",0.8756999999999999,"2023-06"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.004200000000000001,"2023-06"
"SKIN CARE","FEMALE SKIN CARE",2.6245000000000003,"2023-06"
"BABY CARE","BABY WIPES",21.461399999999998,"2023-07"
"BABY CARE","DIAPER",67.52069999999998,"2023-07"
"DISH WASHING","ADW",15.2443,"2023-07"
"DISH WASHING","HDW",26.788299999999996,"2023-07"
"FABRIC CARE","FABRIC ENHANCER",3.649800000000001,"2023-07"
"FABRIC CARE","LAUNDRY",82.93119999999999,"2023-07"
"FEMININE CARE","INCO",3.3082,"2023-07"
"FEMININE CARE","LINERS",19.5664,"2023-07"
"FEMININE CARE","PADS",25.3812,"2023-07"
"FEMININE CARE","TAMPONS",19.1264,"2023-07"
"GROOMING","FEMALE DISPOSABL RAZ",7.238700000000001,"2023-07"
"GROOMING","FEMALE HR RMVL APPLN",2.6239999999999997,"2023-07"
"GROOMING","FEMALE PREM B&R SYS",6.7528999999999995,"2023-07"
"GROOMING","FEMALE SHAVE PREP",0.9551,"2023-07"
"GROOMING","MALE DISPOSABL RAZOR",36.212599999999995,"2023-07"
"GROOMING","MALE HAIR REMV APPLN",2.1988999999999996,"2023-07"
"GROOMING","MALE OT SYSDBL EDGE",0.7382000000000001,"2023-07"
"GROOMING","MALE PREMIUM B&R SYS",14.403499999999996,"2023-07"
"GROOMING","MALE SHAVE PREP",2.7317,"2023-07"
"GROOMING","MALE SKIN CARE",0.1144,"2023-07"
"HAIR CARE","AUSSIE",0.8222,"2023-07"
"HAIR CARE","H&S",28.491400000000002,"2023-07"
"HAIR CARE","HERBAL ESSENCES",6.0600000000000005,"2023-07"
"HAIR CARE","PANTENE",62.45680000000003,"2023-07"
"HOME CARE","AIR CARE",7.3198,"2023-07"
"HOME CARE","CLEANING PRODUCTS",7.1960999999999995,"2023-07"
"HOME CARE","CLEANING SYSTEMS",1.2472000000000003,"2023-07"
"ORAL CARE","DENTAL FLOSS",0.4123,"2023-07"
"ORAL CARE","DENTIFRICE",9.487300000000001,"2023-07"
"ORAL CARE","DENTURE CARE",0.6598999999999999,"2023-07"
"ORAL CARE","MANUAL ORAL CARE",1.4581999999999997,"2023-07"
"ORAL CARE","ORAL RINSE",0.8556,"2023-07"
"ORAL CARE","POWER ORAL CARE",6.370200000000001,"2023-07"
"PERSONAL CARE","APDO & BODY SPRAY",3.5924999999999994,"2023-07"
"PERSONAL CARE","MASS FRAGRANCE",0.0972,"2023-07"
"PERSONAL CARE","PERSONAL CLEANSING",0.3397,"2023-07"
"PHC CARE","RESPIRATORY CARE",0.0006,"2023-07"
"PHC CARE","SLEEP AID",2.2935,"2023-07"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0177,"2023-07"
"SKIN CARE","FEMALE SKIN CARE",1.0625,"2023-07"
"BABY CARE","BABY WIPES",22.335400000000003,"2023-08"
"BABY CARE","DIAPER",47.08530000000001,"2023-08"
"DISH WASHING","ADW",23.9927,"2023-08"
"DISH WASHING","HDW",39.2243,"2023-08"
"FABRIC CARE","FABRIC ENHANCER",3.0878,"2023-08"
"FABRIC CARE","LAUNDRY",107.44779999999996,"2023-08"
"FEMININE CARE","INCO",3.6381999999999994,"2023-08"
"FEMININE CARE","LINERS",15.5636,"2023-08"
"FEMININE CARE","PADS",30.772800000000007,"2023-08"
"FEMININE CARE","TAMPONS",14.2986,"2023-08"
"GROOMING","FEMALE DISPOSABL RAZ",5.6147,"2023-08"
"GROOMING","FEMALE HR RMVL APPLN",2.2840000000000003,"2023-08"
"GROOMING","FEMALE PREM B&R SYS",6.899900000000001,"2023-08"
"GROOMING","FEMALE SHAVE PREP",0.0341,"2023-08"
"GROOMING","MALE DISPOSABL RAZOR",26.3781,"2023-08"
"GROOMING","MALE HAIR REMV APPLN",5.935999999999999,"2023-08"
"GROOMING","MALE OT SYSDBL EDGE",0.7428,"2023-08"
"GROOMING","MALE PREMIUM B&R SYS",21.049800000000005,"2023-08"
"GROOMING","MALE SHAVE PREP",2.0987,"2023-08"
"GROOMING","MALE SKIN CARE",0.1636,"2023-08"
"HAIR CARE","AUSSIE",0.35140000000000005,"2023-08"
"HAIR CARE","H&S",45.7264,"2023-08"
"HAIR CARE","HERBAL ESSENCES",4.0995,"2023-08"
"HAIR CARE","PANTENE",36.85940000000001,"2023-08"
"HOME CARE","AIR CARE",10.2656,"2023-08"
"HOME CARE","CLEANING PRODUCTS",7.8275999999999994,"2023-08"
"HOME CARE","CLEANING SYSTEMS",1.5623000000000002,"2023-08"
"ORAL CARE","DENTAL FLOSS",0.5558,"2023-08"
"ORAL CARE","DENTIFRICE",8.1132,"2023-08"
"ORAL CARE","DENTURE CARE",0.38789999999999997,"2023-08"
"ORAL CARE","MANUAL ORAL CARE",1.3172,"2023-08"
"ORAL CARE","ORAL RINSE",0.8253,"2023-08"
"ORAL CARE","POWER ORAL CARE",9.8895,"2023-08"
"PERSONAL CARE","APDO & BODY SPRAY",3.6026000000000007,"2023-08"
"PERSONAL CARE","MASS FRAGRANCE",0.1176,"2023-08"
"PERSONAL CARE","PERSONAL CLEANSING",0.5408999999999999,"2023-08"
"PHC CARE","RESPIRATORY CARE",0.0006,"2023-08"
"PHC CARE","SLEEP AID",6.7884,"2023-08"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0201,"2023-08"
"SKIN CARE","FEMALE SKIN CARE",2.295000000000001,"2023-08"
"BABY CARE","BABY WIPES",26.716,"2023-09"
"BABY CARE","DIAPER",69.67960000000001,"2023-09"
"DISH WASHING","ADW",20.4293,"2023-09"
"DISH WASHING","HDW",24.1154,"2023-09"
"FABRIC CARE","FABRIC ENHANCER",2.8472,"2023-09"
"FABRIC CARE","LAUNDRY",76.8051,"2023-09"
"FEMININE CARE","INCO",4.3786,"2023-09"
"FEMININE CARE","LINERS",12.9463,"2023-09"
"FEMININE CARE","PADS",17.2187,"2023-09"
"FEMININE CARE","TAMPONS",9.3421,"2023-09"
"GROOMING","FEMALE DISPOSABL RAZ",3.3774,"2023-09"
"GROOMING","FEMALE HR RMVL APPLN",1.3130000000000002,"2023-09"
"GROOMING","FEMALE PREM B&R SYS",4.076700000000001,"2023-09"
"GROOMING","FEMALE SHAVE PREP",0.0217,"2023-09"
"GROOMING","MALE DISPOSABL RAZOR",25.9515,"2023-09"
"GROOMING","MALE HAIR REMV APPLN",4.54,"2023-09"
"GROOMING","MALE OT SYSDBL EDGE",0.6157,"2023-09"
"GROOMING","MALE PREMIUM B&R SYS",24.466699999999996,"2023-09"
"GROOMING","MALE SHAVE PREP",2.3207999999999998,"2023-09"
"GROOMING","MALE SKIN CARE",0.336,"2023-09"
"HAIR CARE","AUSSIE",0.2676,"2023-09"
"HAIR CARE","H&S",41.4435,"2023-09"
"HAIR CARE","HERBAL ESSENCES",4.173399999999999,"2023-09"
"HAIR CARE","PANTENE",66.4374,"2023-09"
"HOME CARE","AIR CARE",8.2321,"2023-09"
"HOME CARE","CLEANING PRODUCTS",9.295100000000001,"2023-09"
"HOME CARE","CLEANING SYSTEMS",2.5953,"2023-09"
"ORAL CARE","DENTAL FLOSS",0.43479999999999996,"2023-09"
"ORAL CARE","DENTIFRICE",6.1115,"2023-09"
"ORAL CARE","DENTURE CARE",0.30039999999999994,"2023-09"
"ORAL CARE","MANUAL ORAL CARE",1.2166000000000001,"2023-09"
"ORAL CARE","ORAL RINSE",0.7037,"2023-09"
"ORAL CARE","POWER ORAL CARE",6.8858000000000015,"2023-09"
"PERSONAL CARE","APDO & BODY SPRAY",2.079,"2023-09"
"PERSONAL CARE","MASS FRAGRANCE",0.1104,"2023-09"
"PERSONAL CARE","PERSONAL CLEANSING",0.4901,"2023-09"
"PHC CARE","RESPIRATORY CARE",0.006,"2023-09"
"PHC CARE","SLEEP AID",1.8968,"2023-09"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.009899999999999999,"2023-09"
"SKIN CARE","FEMALE SKIN CARE",2.8507000000000007,"2023-09"
"BABY CARE","BABY WIPES",15.4536,"2023-10"
"BABY CARE","DIAPER",43.5521,"2023-10"
"DISH WASHING","ADW",14.0933,"2023-10"
"DISH WASHING","HDW",19.7342,"2023-10"
"FABRIC CARE","FABRIC ENHANCER",5.159599999999999,"2023-10"
"FABRIC CARE","LAUNDRY",119.64919999999998,"2023-10"
"FEMININE CARE","INCO",4.5636,"2023-10"
"FEMININE CARE","LINERS",13.455599999999999,"2023-10"
"FEMININE CARE","PADS",19.17590000000001,"2023-10"
"FEMININE CARE","TAMPONS",8.0824,"2023-10"
"GROOMING","FEMALE DISPOSABL RAZ",2.7392,"2023-10"
"GROOMING","FEMALE HR RMVL APPLN",1.5879999999999999,"2023-10"
"GROOMING","FEMALE PREM B&R SYS",2.9794,"2023-10"
"GROOMING","FEMALE SHAVE PREP",0.0081,"2023-10"
"GROOMING","MALE DISPOSABL RAZOR",23.709100000000003,"2023-10"
"GROOMING","MALE HAIR REMV APPLN",5.843000000000001,"2023-10"
"GROOMING","MALE OT SYSDBL EDGE",0.5333,"2023-10"
"GROOMING","MALE PREMIUM B&R SYS",22.5549,"2023-10"
"GROOMING","MALE SHAVE PREP",2.2779000000000003,"2023-10"
"GROOMING","MALE SKIN CARE",0.3881,"2023-10"
"HAIR CARE","AUSSIE",1.5029,"2023-10"
"HAIR CARE","H&S",32.243900000000004,"2023-10"
"HAIR CARE","HERBAL ESSENCES",2.7277999999999993,"2023-10"
"HAIR CARE","PANTENE",40.195600000000006,"2023-10"
"HOME CARE","AIR CARE",14.594999999999999,"2023-10"
"HOME CARE","CLEANING PRODUCTS",9.976500000000001,"2023-10"
"HOME CARE","CLEANING SYSTEMS",2.1260000000000003,"2023-10"
"ORAL CARE","DENTAL FLOSS",0.4858,"2023-10"
"ORAL CARE","DENTIFRICE",7.949999999999999,"2023-10"
"ORAL CARE","DENTURE CARE",1.0374999999999999,"2023-10"
"ORAL CARE","MANUAL ORAL CARE",1.1031,"2023-10"
"ORAL CARE","ORAL RINSE",0.6448,"2023-10"
"ORAL CARE","POWER ORAL CARE",19.8975,"2023-10"
"PERSONAL CARE","APDO & BODY SPRAY",2.5308000000000006,"2023-10"
"PERSONAL CARE","MASS FRAGRANCE",0.0528,"2023-10"
"PERSONAL CARE","PERSONAL CLEANSING",0.47909999999999997,"2023-10"
"PHC CARE","RESPIRATORY CARE",0.0089,"2023-10"
"PHC CARE","SLEEP AID",2.1868,"2023-10"
"PHC CARE","VITAMINS & SUPPLEMENTS",0.0112,"2023-10"
"SKIN CARE","FEMALE SKIN CARE",10.1378,"2023-10"
"BABY CARE","BABY WIPES",22.340700000000002,"2023-11"
"BABY CARE","DIAPER",72.47879999999998,"2023-11"
"DISH WASHING","ADW",21.4226,"2023-11"
"DISH WASHING","HDW",23.5861,"2023-11"
"FABRIC CARE","FABRIC ENHANCER",5.820200000000001,"2023-11"
"FABRIC CARE","LAUNDRY",118.0208,"2023-11"
"FEMININE CARE","INCO",5.8701,"2023-11"
"FEMININE CARE","LINERS",17.309,"2023-11"
"FEMININE CARE","PADS",24.645100000000003,"2023-11"
"FEMININE CARE","TAMPONS",12.217899999999998,"2023-11"
"GROOMING","FEMALE DISPOSABL RAZ",2.3693999999999997,"2023-11"
"GROOMING","FEMALE HR RMVL APPLN",2.414,"2023-11"
"GROOMING","FEMALE PREM B&R SYS",2.1646999999999994,"2023-11"
"GROOMING","FEMALE SHAVE PREP",0.0086,"2023-11"
"GROOMING","MALE DISPOSABL RAZOR",42.5152,"2023-11"
"GROOMING","MALE HAIR REMV APPLN",7.69,"2023-11"
"GROOMING","MALE OT SYSDBL EDGE",0.538,"2023-11"
