Month (Real),Sub Sector,Category,Corp Item GTIN,Shipment MSU Internal,Shipment GIV Value Internal,Shipment NIV Value Internal,Shipment Consumer Unit Internal
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201190288,-0.00200,-79.32,-77.96,-2
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201190530,0.00000,0.00,0.00,0
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201192619,-0.00300,-79.32,-78.00,-3
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201223092,-0.00400,-528.88,-519.78,-4
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201234746,-0.00200,-277.68,-272.86,-2
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201285182,-0.00100,-99.17,-97.46,-1
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201285519,0.08100,4819.50,4736.78,81
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201285786,0.08000,2908.80,2859.11,40
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201313908,0.60200,11937.66,11734.80,602
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201313922,0.18800,3728.04,3664.72,188
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201412335,0.03600,12376.80,12160.18,36
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201423263,-0.00100,-264.46,-259.84,-1
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201423300,0.19900,43417.82,42658.00,199
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201426714,0.26300,26081.71,25630.54,263
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201656067,-0.00400,-89.88,-88.32,-4
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,08001090955777,0.02300,2113.70,2077.17,23
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201048640,-0.00400,-105.76,-103.92,-4
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201185871,0.00500,462.80,454.80,5
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201190288,-0.00200,-79.32,-77.96,-2
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201190530,-0.00100,-50.24,-49.38,-1
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201192619,-0.00100,-26.44,-26.00,-1
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201223092,-0.00200,-264.44,-259.90,-2
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201234746,-0.00100,-138.84,-136.43,-1
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201275350,-0.00100,-132.22,-129.93,-1
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201285182,-0.00100,-99.17,-97.46,-1
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201285519,-0.00600,-357.00,-350.82,-6
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201313908,0.35700,7079.31,6959.04,357
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201313922,0.06400,1269.12,1247.57,64
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201412830,-0.00100,-350.41,-344.28,-1
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201423263,-0.00100,-264.46,-259.84,-1
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201423300,0.03400,7418.12,7288.31,34
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201437765,-0.00200,-396.68,-389.74,-2
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,04210201656067,-0.00200,-44.94,-44.16,-2
2024M02,APPLIANCES,FEMALE HR RMVL APPLN,08001090954725,-0.00300,-118.98,-116.94,-3
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201048640,-0.00200,-52.88,-51.96,-2
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201190288,-0.00300,-118.98,-116.94,-3
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201192619,-0.00400,-105.76,-104.00,-4
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201234746,-0.00100,-138.84,-136.43,-1
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201285519,-0.00200,-119.00,-116.94,-2
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201313908,0.20100,3985.83,3918.15,201
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201313922,0.03400,674.22,662.78,34
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201423263,-0.00100,-264.46,-259.84,-1
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201423300,-0.00200,-443.46,-435.82,-2
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201426714,-0.00100,-99.17,-97.46,-1
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,04210201656067,-0.00600,-134.82,-132.46,-6
2024M03,APPLIANCES,FEMALE HR RMVL APPLN,08001090954725,-0.00100,-39.66,-38.98,-1
2024M01,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.27960,6570.60,5116.60,1398
2024M01,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.06480,1642.68,1588.49,324
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.04800,2577.60,2492.59,240
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.57960,22024.80,21298.06,2898
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.01920,1031.04,997.05,96
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.06480,3479.76,3365.05,324
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.10440,3241.62,3134.64,522
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.39770,15644.60,15128.36,1790
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.12530,6467.20,6253.71,940
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.17000,9044.00,8745.56,850
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090597120,0.75550,33354.00,32253.44,3400
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.23110,9661.60,9342.75,520
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.06220,2746.80,2656.16,280
2024M01,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.11200,5958.40,5761.81,560
2024M01,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.07800,3420.30,3307.42,390
2024M01,SHAVE,FEMALE PREM B&R SYS,08700216073387,0.06720,2550.24,2466.18,252
2024M02,SHAVE,FEMALE PREM B&R SYS,00047400673007,0.16440,4429.15,4282.98,822
2024M02,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.19800,4653.00,3623.29,990
2024M02,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.02880,730.08,706.02,144
2024M02,SHAVE,FEMALE PREM B&R SYS,07702018596645,0.11400,5252.49,5079.15,570
2024M02,SHAVE,FEMALE PREM B&R SYS,07702018621330,0.07600,3503.41,3387.79,570
2024M02,SHAVE,FEMALE PREM B&R SYS,07702018626168,0.40530,16289.10,15751.53,7290
2024M02,SHAVE,FEMALE PREM B&R SYS,07702018626250,0.18280,4925.21,4762.68,3288
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.02640,1417.68,1371.00,132
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.46440,17647.20,17064.91,2322
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090590121,0.00360,193.32,186.95,18
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.03360,1804.32,1744.90,168
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.07080,2198.34,2125.78,354
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.25330,9963.60,9634.79,1140
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.09200,4747.20,4590.50,690
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.09000,4788.00,4630.05,450
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090597120,0.81330,35904.60,34719.85,3660
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090597533,0.07110,2972.80,2874.69,160
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.04440,1962.00,1897.23,200
2024M02,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.06400,3404.80,3292.44,320
2024M02,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.04200,1841.70,1780.89,210
2024M02,SHAVE,FEMALE PREM B&R SYS,08700216073387,0.05870,2226.40,2153.03,220
2024M02,SHAVE,FEMALE PREM B&R SYS,08700216188715,0.41280,22167.36,21435.86,2064
2024M03,SHAVE,FEMALE PREM B&R SYS,00047400673007,0.21360,5423.39,5244.41,1068
2024M03,SHAVE,FEMALE PREM B&R SYS,07702018486847,0.14520,3299.40,2569.31,726
2024M03,SHAVE,FEMALE PREM B&R SYS,07702018584307,0.00360,91.26,88.26,18
2024M03,SHAVE,FEMALE PREM B&R SYS,07702018596645,0.21720,6964.23,6734.43,1086
2024M03,SHAVE,FEMALE PREM B&R SYS,07702018621330,0.14490,4645.11,4491.84,1086
2024M03,SHAVE,FEMALE PREM B&R SYS,07702018626168,0.00300,120.66,116.68,54
2024M03,SHAVE,FEMALE PREM B&R SYS,07702018626250,0.23750,6030.79,5831.81,4272
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090588227,0.00840,451.08,436.24,42
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090588647,0.52560,19653.60,19005.05,2628
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090592330,0.07200,3866.40,3738.93,360
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090592996,0.10920,3316.14,3206.70,546
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090594747,0.26890,10138.40,9803.84,1210
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090595768,0.13200,6673.60,6453.30,990
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090596666,0.09400,4894.40,4732.92,470
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090597120,0.72440,31588.20,30545.91,3260
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090598561,0.04220,1863.90,1802.38,190
2024M03,SHAVE,FEMALE PREM B&R SYS,08001090599100,0.10400,5532.80,5350.22,520
2024M03,SHAVE,FEMALE PREM B&R SYS,08700216073349,0.35040,15312.42,14807.12,1752
2024M03,SHAVE,FEMALE PREM B&R SYS,08700216073387,0.04160,1578.72,1526.70,156
2024M03,SHAVE,FEMALE PREM B&R SYS,08700216454834,0.08640,4618.08,4465.69,432
2024M01,SHAVE,FEMALE SHAVE PREP,08700216073509,0.01200,364.32,352.32,36
2024M01,SHAVE,FEMALE SHAVE PREP,08700216073547,0.00060,121.44,117.44,12
2024M02,SHAVE,FEMALE SHAVE PREP,08700216073509,0.00600,182.16,176.16,18
2024M02,SHAVE,FEMALE SHAVE PREP,08700216073547,0.00030,60.72,58.72,6
2024M02,SHAVE,FEMALE SHAVE PREP,08700216073561,0.04840,2305.16,2229.10,582
2024M03,SHAVE,FEMALE SHAVE PREP,08700216073509,0.05600,1639.44,1585.40,168
2024M03,SHAVE,FEMALE SHAVE PREP,08700216073547,0.05510,10929.60,10568.96,1086
2024M03,SHAVE,FEMALE SHAVE PREP,08700216073561,0.00850,971.52,939.48,102
2024M01,SKIN,FEMALE SKIN CARE,08001090252241,0.01200,378.48,367.08,24
2024M01,SKIN,FEMALE SKIN CARE,08001090432773,0.01620,896.78,869.47,162
2024M01,SKIN,FEMALE SKIN CARE,08001090441102,0.02930,1108.80,1075.57,88
2024M01,SKIN,FEMALE SKIN CARE,08001090441171,0.00930,352.80,342.23,28
2024M01,SKIN,FEMALE SKIN CARE,08001090675118,0.06930,2523.02,2444.43,208
2024M01,SKIN,FEMALE SKIN CARE,08001841430065,0.01280,998.40,898.56,48
2024M01,SKIN,FEMALE SKIN CARE,08001841430249,0.02800,1164.80,1048.32,56
2024M01,SKIN,FEMALE SKIN CARE,08001841430423,-0.00510,-287.19,-278.58,-51
2024M01,SKIN,FEMALE SKIN CARE,08001841482743,0.01520,712.80,648.53,216
2024M01,SKIN,FEMALE SKIN CARE,08001841907253,0.58860,36138.71,33008.58,1766
2024M01,SKIN,FEMALE SKIN CARE,08001841910741,1.32820,75395.04,72974.92,3985
2024M01,SKIN,FEMALE SKIN CARE,08001841910932,0.16400,9249.60,8972.07,492
2024M01,SKIN,FEMALE SKIN CARE,08001841918662,1.98250,111822.40,108467.71,5948
2024M01,SKIN,FEMALE SKIN CARE,08001841918754,0.19000,10716.00,10394.53,570
2024M01,SKIN,FEMALE SKIN CARE,08001841918877,0.00800,451.20,437.67,24
2024M01,SKIN,FEMALE SKIN CARE,08001841920979,0.04270,2406.40,2334.19,128
2024M01,SKIN,FEMALE SKIN CARE,08001841940199,0.11470,6467.20,6273.17,344
2024M01,SKIN,FEMALE SKIN CARE,08001841940342,0.06400,3609.60,3501.30,192
2024M01,SKIN,FEMALE SKIN CARE,08006540060209,0.01070,665.60,599.04,32
2024M01,SKIN,FEMALE SKIN CARE,08006540060292,0.00480,374.40,336.96,18
2024M01,SKIN,FEMALE SKIN CARE,08006540060384,0.00400,166.40,149.76,8
2024M01,SKIN,FEMALE SKIN CARE,08006540236840,1.47790,84313.25,81467.29,4434
2024M01,SKIN,FEMALE SKIN CARE,08006540328453,0.28860,18047.06,16409.70,866
2024M01,SKIN,FEMALE SKIN CARE,08006540328576,0.03520,2745.60,2471.04,132
2024M01,SKIN,FEMALE SKIN CARE,08006540347447,0.34260,23362.43,21317.67,1028
2024M01,SKIN,FEMALE SKIN CARE,08006540347515,0.06800,3236.80,2913.12,136
2024M01,SKIN,FEMALE SKIN CARE,08006540347577,0.04800,4284.00,3855.60,180
2024M01,SKIN,FEMALE SKIN CARE,08006540502402,0.02130,1523.20,1477.49,64
2024M01,SKIN,FEMALE SKIN CARE,08006540502631,0.13770,8545.44,7909.48,413
2024M01,SKIN,FEMALE SKIN CARE,08006540502723,0.02800,1332.80,1292.81,56
2024M01,SKIN,FEMALE SKIN CARE,08006540568965,0.06400,2662.40,2396.16,128
2024M01,SKIN,FEMALE SKIN CARE,08006540569054,0.06530,4076.80,3669.12,196
2024M01,SKIN,FEMALE SKIN CARE,08006540671023,0.34130,21263.60,20414.70,1024
2024M01,SKIN,FEMALE SKIN CARE,08006540671146,0.11000,4527.11,4389.82,220
2024M01,SKIN,FEMALE SKIN CARE,08006540671238,0.04480,3494.40,3389.57,168
2024M01,SKIN,FEMALE SKIN CARE,08006540802427,0.16270,10150.40,9845.89,488
2024M01,SKIN,FEMALE SKIN CARE,08006540802540,0.11200,6928.83,6509.95,336
2024M01,SKIN,FEMALE SKIN CARE,08006540802717,0.00600,249.60,242.11,12
2024M01,SKIN,FEMALE SKIN CARE,08006540802823,0.00160,124.80,121.06,6
2024M01,SKIN,FEMALE SKIN CARE,08006540918050,0.17860,11015.89,10472.20,536
2024M02,SKIN,FEMALE SKIN CARE,08001090252241,0.01600,504.64,489.48,32
2024M02,SKIN,FEMALE SKIN CARE,08001090432773,0.01680,946.02,917.67,168
2024M02,SKIN,FEMALE SKIN CARE,08001090441102,0.03060,1159.20,1124.46,92
2024M02,SKIN,FEMALE SKIN CARE,08001090441171,0.01070,403.20,391.12,32
2024M02,SKIN,FEMALE SKIN CARE,08001090675118,0.04260,1612.80,1564.48,128
2024M02,SKIN,FEMALE SKIN CARE,08001841430065,0.00480,374.40,336.96,18
2024M02,SKIN,FEMALE SKIN CARE,08001841430249,0.00200,83.20,74.88,4
2024M02,SKIN,FEMALE SKIN CARE,08001841482743,0.02030,950.40,864.67,288
2024M02,SKIN,FEMALE SKIN CARE,08001841907253,0.46130,28445.98,25822.03,1384
2024M02,SKIN,FEMALE SKIN CARE,08001841910741,0.02800,1579.20,1531.81,84
2024M02,SKIN,FEMALE SKIN CARE,08001841910932,0.02670,1504.00,1458.85,80
2024M02,SKIN,FEMALE SKIN CARE,08001841918662,0.01600,737.12,710.05,48
2024M02,SKIN,FEMALE SKIN CARE,08001841918754,0.03400,1917.60,1860.09,102
2024M02,SKIN,FEMALE SKIN CARE,08001841918877,0.00670,376.00,364.70,20
2024M02,SKIN,FEMALE SKIN CARE,08001841920979,0.04530,2476.10,2399.35,136
2024M02,SKIN,FEMALE SKIN CARE,08001841940199,0.02270,1278.40,1240.05,68
2024M02,SKIN,FEMALE SKIN CARE,08001841940342,0.00530,300.80,291.77,16
2024M02,SKIN,FEMALE SKIN CARE,08006540060209,0.00130,83.20,74.88,4
2024M02,SKIN,FEMALE SKIN CARE,08006540060292,0.00320,249.60,224.64,12
2024M02,SKIN,FEMALE SKIN CARE,08006540236840,0.03200,1804.80,1750.63,96
2024M02,SKIN,FEMALE SKIN CARE,08006540328453,0.46400,28953.60,26058.24,1392
2024M02,SKIN,FEMALE SKIN CARE,08006540328576,0.00640,499.20,449.28,24
2024M02,SKIN,FEMALE SKIN CARE,08006540347447,0.31860,22752.80,20477.52,956
2024M02,SKIN,FEMALE SKIN CARE,08006540347515,0.00800,380.80,342.72,16
2024M02,SKIN,FEMALE SKIN CARE,08006540347577,0.00800,714.00,642.60,30
2024M02,SKIN,FEMALE SKIN CARE,08006540502402,0.02000,1428.00,1385.13,60
2024M02,SKIN,FEMALE SKIN CARE,08006540502631,0.02000,1248.00,1123.20,60
2024M02,SKIN,FEMALE SKIN CARE,08006540502723,0.01600,761.60,738.74,32
2024M02,SKIN,FEMALE SKIN CARE,08006540568965,0.02800,1164.80,1048.32,56
2024M02,SKIN,FEMALE SKIN CARE,08006540569054,0.22260,13821.46,12432.02,668
2024M02,SKIN,FEMALE SKIN CARE,08006540671023,0.30660,19136.00,18561.89,920
2024M02,SKIN,FEMALE SKIN CARE,08006540671146,0.04000,1664.00,1614.05,80
2024M02,SKIN,FEMALE SKIN CARE,08006540671238,0.00960,748.80,726.35,36
2024M02,SKIN,FEMALE SKIN CARE,08006540802427,0.00130,83.20,80.70,4
2024M02,SKIN,FEMALE SKIN CARE,08006540802540,0.00270,166.40,161.40,8
2024M02,SKIN,FEMALE SKIN CARE,08006540802717,0.00200,83.20,80.70,4
2024M02,SKIN,FEMALE SKIN CARE,08006540802823,0.00160,124.80,121.06,6
2024M02,SKIN,FEMALE SKIN CARE,08006540918050,0.06130,3827.20,3712.38,184
2024M03,SKIN,FEMALE SKIN CARE,08001090252241,0.07000,2207.80,2141.49,140
2024M03,SKIN,FEMALE SKIN CARE,08001090432773,0.01380,777.07,753.81,138
2024M03,SKIN,FEMALE SKIN CARE,08001090441102,0.05590,2116.80,2053.37,168
2024M03,SKIN,FEMALE SKIN CARE,08001090441171,0.03870,1461.60,1417.80,116
2024M03,SKIN,FEMALE SKIN CARE,08001090675118,0.06930,2620.80,2542.21,208
2024M03,SKIN,FEMALE SKIN CARE,08001841430065,-0.00160,-124.80,-112.32,-6
2024M03,SKIN,FEMALE SKIN CARE,08001841482743,0.02660,1247.40,1134.99,378
2024M03,SKIN,FEMALE SKIN CARE,08001841907253,0.19400,11770.00,11037.30,582
2024M03,SKIN,FEMALE SKIN CARE,08001841910741,0.35760,20628.90,19847.68,1073
2024M03,SKIN,FEMALE SKIN CARE,08001841910932,0.01330,752.00,729.41,40
2024M03,SKIN,FEMALE SKIN CARE,08001841918662,0.04530,2556.80,2480.07,136
2024M03,SKIN,FEMALE SKIN CARE,08001841918754,0.03000,1692.00,1641.28,90
2024M03,SKIN,FEMALE SKIN CARE,08001841920979,0.05870,3308.80,3209.50,176
2024M03,SKIN,FEMALE SKIN CARE,08001841940199,0.01200,676.80,656.47,36
2024M03,SKIN,FEMALE SKIN CARE,08001841940342,0.00270,150.40,145.88,8
2024M03,SKIN,FEMALE SKIN CARE,08006540060209,0.00800,499.20,449.28,24
2024M03,SKIN,FEMALE SKIN CARE,08006540060292,0.00160,124.80,112.32,6
2024M03,SKIN,FEMALE SKIN CARE,08006540060384,0.00400,166.40,149.76,8
2024M03,SKIN,FEMALE SKIN CARE,08006540236840,0.27200,15949.47,15254.53,816
2024M03,SKIN,FEMALE SKIN CARE,08006540328453,0.09370,5803.30,5420.27,281
2024M03,SKIN,FEMALE SKIN CARE,08006540328576,0.00320,249.60,224.64,12
2024M03,SKIN,FEMALE SKIN CARE,08006540347447,0.19360,13039.30,11932.67,581
2024M03,SKIN,FEMALE SKIN CARE,08006540347515,0.00200,95.20,85.68,4
2024M03,SKIN,FEMALE SKIN CARE,08006540347577,0.00320,285.60,257.04,12
2024M03,SKIN,FEMALE SKIN CARE,08006540502402,0.00400,285.60,277.02,12
2024M03,SKIN,FEMALE SKIN CARE,08006540502631,0.11230,6968.10,6468.59,337
2024M03,SKIN,FEMALE SKIN CARE,08006540502723,0.00600,285.60,277.02,12
2024M03,SKIN,FEMALE SKIN CARE,08006540568965,0.00800,332.80,299.52,16
2024M03,SKIN,FEMALE SKIN CARE,08006540569054,0.00670,416.00,374.40,20
2024M03,SKIN,FEMALE SKIN CARE,08006540671023,0.09370,5647.72,5311.27,281
2024M03,SKIN,FEMALE SKIN CARE,08006540671146,0.00800,332.80,322.80,16
2024M03,SKIN,FEMALE SKIN CARE,08006540671238,0.00320,249.60,242.12,12
2024M03,SKIN,FEMALE SKIN CARE,08006540802427,0.01330,832.00,807.04,40
2024M03,SKIN,FEMALE SKIN CARE,08006540802540,0.11500,7134.50,6758.12,345
2024M03,SKIN,FEMALE SKIN CARE,08006540802717,0.02400,998.40,968.42,48
2024M03,SKIN,FEMALE SKIN CARE,08006540802823,0.01280,998.40,968.48,48
2024M03,SKIN,FEMALE SKIN CARE,08006540918050,0.65730,40816.39,39371.06,1972
2024M01,HAIR,H&S,08001841716114,0.00070,18.84,18.22,6
2024M01,HAIR,H&S,08001841993874,0.17360,5535.36,5352.73,1488
2024M01,HAIR,H&S,08001841993904,0.27240,8682.48,8395.95,2334
2024M01,HAIR,H&S,08006540330333,0.13720,4374.72,4230.41,1176
2024M01,HAIR,H&S,08006540330395,0.43480,13860.72,13403.25,3726
2024M01,HAIR,H&S,08006540330456,0.07210,2298.96,2223.14,618
2024M01,HAIR,H&S,08006540410936,0.39910,10916.64,10556.33,2052
2024M01,HAIR,H&S,08006540423356,0.01040,508.29,491.55,186
2024M01,HAIR,H&S,08006540423387,0.00070,62.76,60.70,12
2024M01,HAIR,H&S,08006540445761,0.47750,15678.15,15160.73,4092
2024M01,HAIR,H&S,08006540445792,0.05090,2166.50,2095.08,594
2024M01,HAIR,H&S,08006540445822,0.28570,9106.56,8806.08,2448
2024M01,HAIR,H&S,08006540445853,0.02520,1093.68,1057.64,294
2024M01,HAIR,H&S,08006540671351,0.18060,5758.56,5568.57,1548
2024M01,HAIR,H&S,08006540746370,1.09120,29461.32,28489.33,5196
2024M01,HAIR,H&S,08006540746615,0.67030,18098.64,17501.57,3192
2024M01,HAIR,H&S,08006540746783,1.21410,30223.62,29226.34,5202
2024M01,HAIR,H&S,08006540746806,3.61440,89973.66,87004.48,15486
2024M01,HAIR,H&S,08006540746820,2.84840,70905.24,68565.42,12204
2024M01,HAIR,H&S,08006540746875,4.15920,103310.20,99893.63,17820
2024M01,HAIR,H&S,08006540746912,1.12030,27888.00,26967.76,4800
2024M01,HAIR,H&S,08006540746974,3.13970,78156.12,75577.00,13452
2024M01,HAIR,H&S,08006540748053,4.05650,98127.48,94889.19,10428
2024M01,HAIR,H&S,08006540748107,0.84020,25488.00,24646.98,7200
2024M01,HAIR,H&S,08006540748220,3.28000,79345.12,76726.66,8432
2024M01,HAIR,H&S,08006540748244,2.47720,59922.88,57945.30,6368
2024M01,HAIR,H&S,08006540748275,0.51680,15675.12,15157.86,4428
2024M01,HAIR,H&S,08006540748312,2.41960,58530.20,56598.62,6220
2024M01,HAIR,H&S,08006540748343,0.79670,19271.68,18635.63,2048
2024M01,HAIR,H&S,08006540748381,0.32630,9897.84,9571.35,2796
2024M01,HAIR,H&S,08006540748626,1.80650,51858.00,50146.64,15480
2024M01,HAIR,H&S,08006540748671,0.19260,5527.50,5345.19,1650
2024M01,HAIR,H&S,08006540748701,0.50550,14512.20,14033.25,4332
2024M01,HAIR,H&S,08006540748756,0.25490,7316.40,7075.01,2184
2024M01,HAIR,H&S,08006540748770,0.33050,9487.20,9174.11,2832
2024M01,HAIR,H&S,08006540748794,0.25210,7236.00,6997.31,2160
2024M01,HAIR,H&S,08006540750667,1.19660,34350.90,33217.31,10254
2024M01,HAIR,H&S,08006540750704,1.38990,39898.50,38581.82,11910
2024M01,HAIR,H&S,08006540750735,1.22820,35255.40,34091.97,10524
2024M01,HAIR,H&S,08006540751046,0.16130,5022.72,4857.15,4608
2024M01,HAIR,H&S,08006540834718,0.77860,16438.14,15895.70,2502
2024M01,HAIR,H&S,08006540834749,0.70020,14782.50,14294.67,2250
2024M01,HAIR,H&S,08006540834770,0.68900,14545.98,14065.98,2214
2024M01,HAIR,H&S,08700216231848,0.02090,1145.28,1107.51,288
2024M01,HAIR,H&S,08700216231886,0.01690,693.38,670.50,198
2024M01,HAIR,H&S,08700216231916,0.06860,2643.27,2556.03,588
2024M02,HAIR,H&S,08001841993874,0.02940,937.44,906.51,252
2024M02,HAIR,H&S,08001841993904,0.14210,4530.96,4381.39,1218
2024M02,HAIR,H&S,08006540330333,0.02450,781.20,755.47,210
2024M02,HAIR,H&S,08006540330395,0.11830,3772.08,3647.58,1014
2024M02,HAIR,H&S,08006540410936,0.04900,1340.64,1296.38,252
2024M02,HAIR,H&S,08006540423356,0.02090,1146.14,1108.34,374
2024M02,HAIR,H&S,08006540423387,0.00270,251.04,242.76,48
2024M02,HAIR,H&S,08006540445761,0.37810,12847.71,12423.69,3240
2024M02,HAIR,H&S,08006540445792,0.06540,2766.79,2675.59,764
2024M02,HAIR,H&S,08006540445822,0.24440,7789.68,7532.65,2094
2024M02,HAIR,H&S,08006540445853,0.03030,1316.88,1273.53,354
2024M02,HAIR,H&S,08006540671351,0.00630,200.88,194.24,54
2024M02,HAIR,H&S,08006540746370,0.13100,3538.08,3421.36,624
2024M02,HAIR,H&S,08006540746615,0.08950,2415.42,2335.72,426
2024M02,HAIR,H&S,08006540746783,0.05320,1324.68,1280.98,228
2024M02,HAIR,H&S,08006540746806,0.52510,13072.50,12641.13,2250
2024M02,HAIR,H&S,08006540746820,0.39910,9935.10,9607.28,1710
2024M02,HAIR,H&S,08006540746875,0.34730,8645.28,8360.03,1488
2024M02,HAIR,H&S,08006540746912,0.15820,3939.18,3809.20,678
2024M02,HAIR,H&S,08006540746974,0.17930,4462.08,4314.87,768
2024M02,HAIR,H&S,08006540748053,0.75470,18041.02,17438.56,1940
2024M02,HAIR,H&S,08006540748107,0.23880,7242.84,7003.82,2046
2024M02,HAIR,H&S,08006540748220,0.99430,24051.96,23258.18,2556
2024M02,HAIR,H&S,08006540748244,0.74840,18104.84,17507.37,1924
2024M02,HAIR,H&S,08006540748275,0.13860,4205.52,4066.75,1188
2024M02,HAIR,H&S,08006540748312,0.73440,17766.08,17179.73,1888
2024M02,HAIR,H&S,08006540748343,0.33920,8205.52,7934.73,872
2024M02,HAIR,H&S,08006540748381,0.08540,2591.28,2505.80,732
2024M02,HAIR,H&S,08006540748626,0.72470,20803.50,20116.96,6210
2024M02,HAIR,H&S,08006540748671,0.02660,763.80,738.64,228
2024M02,HAIR,H&S,08006540748701,0.22970,6592.80,6375.23,1968
2024M02,HAIR,H&S,08006540748756,0.07560,2170.80,2099.21,648
2024M02,HAIR,H&S,08006540748770,0.04900,1407.00,1360.57,420
2024M02,HAIR,H&S,08006540748794,0.03780,1085.40,1049.61,324
2024M02,HAIR,H&S,08006540750667,0.42500,12200.70,11798.01,3642
